SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1293;1;5;13/05/2019;4;150
HL1251;3;3;13/05/2019;1;791
HL1127;2;1;13/05/2019;5;649
HL1243;3;2;13/05/2019;2;178
HL1119;2;11;13/05/2019;5;581
HL1213;2;14;13/05/2019;1;410
HL1080;1;13;13/05/2019;1;290
HL1309;2;4;13/05/2019;5;132
HL1073;1;15;13/05/2019;4;271
HL1011;1;12;13/05/2019;3;125
HL1305;2;3;13/05/2019;2;330
HL1148;2;10;13/05/2019;4;775
HL1115;3;9;13/05/2019;4;375
HL1231;1;17;13/05/2019;1;681
HL1295;2;15;13/05/2019;4;40
HL1189;3;3;13/05/2019;5;448
HL1199;1;12;13/05/2019;3;820
HL1024;3;2;13/05/2019;2;63
HL1014;2;4;13/05/2019;4;66
HL1014;2;2;13/05/2019;5;776
HL1273;3;15;13/05/2019;4;410
HL1209;3;11;13/05/2019;5;341
HL1016;3;1;13/05/2019;3;187
HL1188;2;14;13/05/2019;3;236
HL1295;2;5;13/05/2019;3;16
HL1160;3;7;13/05/2019;2;56
HL1222;3;15;13/05/2019;1;48
HL1039;2;3;13/05/2019;2;720
HL1180;3;2;13/05/2019;1;495
HL1045;3;8;13/05/2019;5;469
HL1265;3;4;13/05/2019;4;168
HL1012;3;7;13/05/2019;1;110
HL1125;3;1;14/05/2019;2;133
HL1206;3;10;14/05/2019;3;251
HL1117;1;16;14/05/2019;2;550
HL1219;1;9;14/05/2019;2;241
HL1259;1;5;14/05/2019;1;258
HL1151;3;3;14/05/2019;5;580
HL1184;3;3;14/05/2019;5;335
HL1198;3;10;14/05/2019;3;253
HL1020;3;17;14/05/2019;5;420
HL1149;2;16;14/05/2019;1;756
HL1240;3;10;14/05/2019;2;729
HL1108;1;14;14/05/2019;1;418
HL1029;2;2;14/05/2019;3;412
HL1056;2;1;14/05/2019;2;595
HL1170;3;10;14/05/2019;3;519
HL1033;1;12;14/05/2019;1;771
HL1236;3;17;14/05/2019;4;626
HL1093;2;14;14/05/2019;3;80
HL1156;2;15;14/05/2019;3;646
HL1124;2;14;14/05/2019;2;229
HL1168;3;4;14/05/2019;2;466
HL1138;3;14;15/05/2019;2;521
HL1052;3;8;15/05/2019;2;215
HL1297;1;13;15/05/2019;3;792
HL1299;1;3;15/05/2019;5;532
HL1150;3;3;15/05/2019;1;385
HL1136;2;13;15/05/2019;2;356
HL1307;3;3;15/05/2019;2;148
HL1214;1;13;15/05/2019;2;48
HL1107;1;7;15/05/2019;1;64
HL1162;1;1;15/05/2019;1;383
HL1138;1;15;15/05/2019;4;92
HL1072;2;1;15/05/2019;3;654
HL1027;1;11;15/05/2019;5;107
HL1164;2;14;15/05/2019;1;480
HL1300;1;2;15/05/2019;1;773
HL1172;2;5;15/05/2019;2;25
HL1053;3;4;15/05/2019;5;55
HL1043;2;7;15/05/2019;2;186
HL1159;3;3;15/05/2019;3;429
HL1304;2;12;15/05/2019;4;61
HL1151;1;2;15/05/2019;3;495
HL1236;1;15;15/05/2019;3;268
HL1143;3;8;15/05/2019;2;288
HL1100;3;14;15/05/2019;2;609
HL1152;1;4;15/05/2019;2;127
HL1109;3;14;15/05/2019;4;303
HL1076;3;10;15/05/2019;5;437
HL1138;1;2;15/05/2019;2;324
HL1135;3;5;15/05/2019;4;415
HL1029;2;15;15/05/2019;5;515
HL1280;1;8;15/05/2019;2;542
HL1283;3;4;15/05/2019;1;421
HL1292;1;12;16/05/2019;1;786
HL1142;1;7;16/05/2019;5;175
HL1098;2;15;16/05/2019;3;546
HL1174;2;6;16/05/2019;3;125
HL1242;1;7;16/05/2019;3;809
HL1304;2;1;16/05/2019;3;47
HL1242;3;12;16/05/2019;3;123
HL1170;1;13;16/05/2019;2;406
HL1263;2;10;16/05/2019;3;818
HL1009;3;8;16/05/2019;2;305
HL1093;3;10;16/05/2019;5;350
HL1212;2;6;16/05/2019;2;92
HL1272;1;8;16/05/2019;3;339
HL1027;1;3;16/05/2019;4;789
HL1268;3;9;16/05/2019;1;746
HL1241;1;10;16/05/2019;3;744
HL1180;2;12;16/05/2019;2;170
HL1004;1;12;16/05/2019;3;319
HL1285;2;5;16/05/2019;3;535
HL1285;2;16;16/05/2019;5;318
HL1135;2;3;16/05/2019;1;148
HL1269;1;15;16/05/2019;2;349
HL1126;1;10;16/05/2019;1;344
HL1310;2;9;16/05/2019;1;533
HL1135;3;6;16/05/2019;3;175
HL1080;2;4;16/05/2019;1;468
HL1068;1;6;16/05/2019;2;211
HL1006;2;14;16/05/2019;3;227
HL1085;2;6;16/05/2019;4;379
HL1282;3;7;16/05/2019;2;493
HL1036;3;15;16/05/2019;1;308
HL1185;1;8;16/05/2019;3;410
HL1090;3;7;16/05/2019;1;24
HL1040;1;17;16/05/2019;3;65
HL1134;1;3;16/05/2019;5;276
HL1060;2;17;16/05/2019;5;339
HL1005;2;2;16/05/2019;2;336
HL1168;1;4;17/05/2019;2;62
HL1022;3;17;17/05/2019;5;206
HL1019;3;6;17/05/2019;1;272
HL1046;3;16;17/05/2019;5;258
HL1092;2;4;17/05/2019;5;711
HL1259;2;6;17/05/2019;3;584
HL1109;3;4;17/05/2019;4;458
HL1247;1;10;17/05/2019;4;56
HL1163;1;7;17/05/2019;4;163
HL1063;1;5;17/05/2019;3;594
HL1261;1;7;17/05/2019;5;694
HL1051;3;13;17/05/2019;1;430
HL1047;3;6;17/05/2019;5;256
HL1066;1;10;17/05/2019;2;11
HL1037;2;17;17/05/2019;2;339
HL1194;2;8;17/05/2019;3;267
HL1087;1;15;17/05/2019;5;409
HL1264;2;9;17/05/2019;5;422
HL1138;2;17;17/05/2019;2;188
HL1301;3;17;17/05/2019;2;367
HL1100;1;2;17/05/2019;1;264
HL1038;3;16;17/05/2019;1;162
HL1055;3;7;17/05/2019;5;264
HL1015;1;3;17/05/2019;5;395
HL1063;3;17;17/05/2019;2;691
HL1219;1;6;17/05/2019;2;528
HL1086;2;12;17/05/2019;1;181
HL1102;1;9;17/05/2019;4;442
HL1014;3;9;17/05/2019;5;644
HL1257;3;16;17/05/2019;2;607
HL1065;2;17;17/05/2019;2;484
HL1017;1;14;17/05/2019;1;300
HL1220;2;6;17/05/2019;5;799
HL1155;1;13;17/05/2019;1;546
HL1052;2;14;17/05/2019;5;531
HL1041;2;1;18/05/2019;1;462
HL1071;3;2;18/05/2019;2;417
HL1042;2;13;18/05/2019;5;687
HL1111;1;17;18/05/2019;3;266
HL1051;2;12;18/05/2019;3;795
HL1258;1;12;18/05/2019;4;580
HL1211;3;13;18/05/2019;1;205
HL1255;2;1;18/05/2019;4;79
HL1028;3;12;18/05/2019;1;367
HL1028;1;12;18/05/2019;2;636
HL1193;2;4;18/05/2019;1;651
HL1040;3;6;18/05/2019;1;571
HL1057;1;13;18/05/2019;1;145
HL1029;2;8;18/05/2019;4;670
HL1216;2;16;18/05/2019;1;816
HL1157;3;7;18/05/2019;2;722
HL1155;3;4;18/05/2019;2;635
HL1240;3;16;18/05/2019;5;630
HL1286;2;3;18/05/2019;5;258
HL1102;1;13;18/05/2019;4;65
HL1073;3;15;18/05/2019;5;803
HL1070;2;15;18/05/2019;2;455
HL1010;3;17;18/05/2019;3;105
HL1086;2;17;18/05/2019;5;241
HL1147;3;2;18/05/2019;1;579
HL1232;3;9;18/05/2019;1;206
HL1070;1;3;18/05/2019;2;413
HL1307;2;2;18/05/2019;1;724
HL1246;3;5;18/05/2019;5;443
HL1072;3;17;18/05/2019;4;376
HL1149;1;16;18/05/2019;2;198
HL1255;3;15;19/05/2019;1;363
HL1122;3;15;19/05/2019;5;510
HL1226;2;17;19/05/2019;2;290
HL1268;3;13;19/05/2019;2;120
HL1225;1;8;19/05/2019;3;213
HL1304;3;6;19/05/2019;1;262
HL1017;3;12;19/05/2019;3;415
HL1040;1;1;19/05/2019;2;746
HL1269;3;2;19/05/2019;3;319
HL1166;2;17;19/05/2019;1;586
HL1122;2;11;19/05/2019;2;147
HL1072;1;7;19/05/2019;5;360
HL1309;2;9;19/05/2019;3;43
HL1009;2;7;19/05/2019;4;546
HL1209;1;9;19/05/2019;2;560
HL1046;2;4;19/05/2019;3;106
HL1112;2;12;19/05/2019;2;644
HL1210;2;3;19/05/2019;3;523
HL1198;2;11;19/05/2019;4;71
HL1147;3;5;19/05/2019;1;539
HL1234;2;5;19/05/2019;1;736
HL1199;2;14;19/05/2019;4;299
HL1220;2;17;19/05/2019;1;663
HL1059;3;12;19/05/2019;4;504
HL1151;3;17;19/05/2019;1;60
HL1280;2;3;19/05/2019;3;306
HL1071;2;9;19/05/2019;1;264
HL1244;1;6;19/05/2019;2;418
HL1045;3;10;19/05/2019;2;680
HL1046;2;1;19/05/2019;4;127
HL1129;2;17;19/05/2019;3;298
HL1290;3;12;19/05/2019;1;629
HL1308;3;14;20/05/2019;5;43
HL1238;1;17;20/05/2019;3;43
HL1181;1;9;20/05/2019;3;252
HL1083;1;9;20/05/2019;4;285
HL1036;2;1;20/05/2019;1;285
HL1312;1;16;20/05/2019;1;385
HL1052;3;13;20/05/2019;1;368
HL1213;2;7;20/05/2019;3;68
HL1092;1;7;20/05/2019;5;580
HL1161;1;11;20/05/2019;1;421
HL1170;3;14;20/05/2019;5;780
HL1138;1;1;20/05/2019;5;450
HL1047;2;12;20/05/2019;1;103
HL1109;2;4;20/05/2019;3;495
HL1258;3;15;20/05/2019;1;225
HL1029;2;17;20/05/2019;4;180
HL1291;2;15;20/05/2019;3;132
HL1183;2;9;20/05/2019;1;741
HL1193;1;13;20/05/2019;4;390
HL1036;1;16;20/05/2019;1;642
HL1184;3;6;20/05/2019;4;241
HL1151;1;2;20/05/2019;3;18
HL1265;1;9;20/05/2019;5;90
HL1289;3;4;20/05/2019;2;621
HL1074;1;12;20/05/2019;3;282
HL1073;3;9;20/05/2019;3;809
HL1109;2;13;20/05/2019;1;142
HL1037;2;12;20/05/2019;1;485
HL1010;1;4;20/05/2019;1;146
HL1219;3;13;20/05/2019;4;310
HL1248;1;13;20/05/2019;2;8
HL1153;2;15;20/05/2019;2;463
HL1181;2;16;20/05/2019;5;568
HL1133;3;10;20/05/2019;2;566
HL1129;3;10;20/05/2019;1;364
HL1037;3;4;20/05/2019;5;589
HL1175;3;9;21/05/2019;3;690
HL1014;2;17;21/05/2019;3;650
HL1210;2;4;21/05/2019;1;262
HL1124;2;15;21/05/2019;4;3
HL1237;2;9;21/05/2019;1;260
HL1197;1;12;21/05/2019;4;600
HL1236;2;8;21/05/2019;5;157
HL1141;2;17;21/05/2019;3;560
HL1183;2;11;21/05/2019;2;338
HL1057;2;10;21/05/2019;3;530
HL1049;2;10;21/05/2019;2;582
HL1254;3;10;21/05/2019;3;71
HL1279;2;9;21/05/2019;3;722
HL1287;2;10;21/05/2019;2;502
HL1084;3;2;21/05/2019;5;242
HL1210;2;7;21/05/2019;1;337
HL1020;3;2;21/05/2019;5;46
HL1089;2;5;21/05/2019;3;781
HL1098;1;16;21/05/2019;2;42
HL1174;2;7;21/05/2019;1;235
HL1256;3;10;21/05/2019;3;119
HL1125;3;9;21/05/2019;5;104
HL1038;1;14;21/05/2019;4;1
HL1107;3;11;21/05/2019;1;577
HL1093;2;15;21/05/2019;1;710
HL1288;1;5;21/05/2019;4;182
HL1015;3;10;22/05/2019;4;632
HL1057;3;11;22/05/2019;2;819
HL1206;1;10;22/05/2019;5;91
HL1023;3;5;22/05/2019;3;446
HL1149;3;8;22/05/2019;3;539
HL1163;1;6;22/05/2019;5;323
HL1194;3;9;22/05/2019;5;601
HL1079;3;15;22/05/2019;4;598
HL1309;1;11;22/05/2019;4;442
HL1097;1;6;22/05/2019;1;1
HL1152;3;11;22/05/2019;3;432
HL1270;2;3;22/05/2019;1;101
HL1115;3;5;22/05/2019;5;428
HL1147;3;4;22/05/2019;2;257
HL1012;3;9;22/05/2019;1;202
HL1276;1;12;22/05/2019;5;341
HL1269;2;15;22/05/2019;3;362
HL1274;2;3;22/05/2019;2;174
HL1048;3;7;22/05/2019;3;280
HL1198;1;11;22/05/2019;1;169
HL1304;3;13;22/05/2019;3;293
HL1164;1;13;22/05/2019;2;319
HL1132;1;12;22/05/2019;1;666
HL1249;3;17;22/05/2019;5;618
HL1049;2;7;22/05/2019;3;216
HL1046;1;7;22/05/2019;1;143
HL1088;1;14;22/05/2019;4;407
HL1184;3;15;22/05/2019;2;425
HL1040;1;13;22/05/2019;5;325
HL1045;1;6;22/05/2019;2;231
HL1103;3;7;22/05/2019;1;359
HL1287;2;11;22/05/2019;1;123
HL1259;3;8;22/05/2019;4;81
HL1041;3;8;22/05/2019;1;232
HL1252;2;11;22/05/2019;1;527
HL1068;1;3;22/05/2019;4;796
HL1176;1;2;23/05/2019;3;546
HL1195;2;12;23/05/2019;5;311
HL1003;2;12;23/05/2019;4;464
HL1060;2;7;23/05/2019;1;565
HL1103;2;12;23/05/2019;3;405
HL1062;3;4;23/05/2019;1;376
HL1009;1;15;23/05/2019;5;241
HL1027;2;6;23/05/2019;1;507
HL1193;2;17;23/05/2019;3;139
HL1167;1;4;23/05/2019;4;513
HL1290;2;16;23/05/2019;2;206
HL1136;1;15;23/05/2019;4;84
HL1032;2;14;23/05/2019;3;108
HL1134;3;8;23/05/2019;1;703
HL1050;2;10;23/05/2019;2;606
HL1066;2;15;23/05/2019;4;613
HL1102;2;8;23/05/2019;4;196
HL1197;1;12;23/05/2019;2;149
HL1065;2;3;23/05/2019;1;781
HL1038;2;4;23/05/2019;3;597
HL1227;3;6;23/05/2019;1;321
HL1187;2;13;23/05/2019;3;90
HL1145;1;12;23/05/2019;2;665
HL1259;3;5;23/05/2019;2;258
HL1212;2;10;23/05/2019;1;636
HL1236;2;17;23/05/2019;5;455
HL1107;1;1;23/05/2019;5;481
HL1053;3;11;23/05/2019;1;119
HL1155;2;6;24/05/2019;5;40
HL1292;3;12;24/05/2019;2;372
HL1009;1;5;24/05/2019;5;567
HL1187;1;15;24/05/2019;4;504
HL1195;2;4;24/05/2019;3;119
HL1129;3;12;24/05/2019;2;242
HL1046;3;15;24/05/2019;2;623
HL1184;1;1;24/05/2019;2;243
HL1241;2;5;24/05/2019;3;709
HL1140;3;1;24/05/2019;3;345
HL1158;1;8;24/05/2019;1;278
HL1017;3;11;24/05/2019;1;265
HL1255;1;14;24/05/2019;2;605
HL1019;1;9;24/05/2019;4;618
HL1143;1;6;24/05/2019;3;593
HL1258;3;4;24/05/2019;1;330
HL1258;2;3;24/05/2019;4;739
HL1080;1;1;24/05/2019;4;402
HL1247;1;14;24/05/2019;2;290
HL1257;1;12;24/05/2019;1;168
HL1166;2;2;24/05/2019;4;550
HL1108;2;12;24/05/2019;3;145
HL1184;2;15;24/05/2019;1;190
HL1060;1;7;24/05/2019;1;751
HL1269;1;1;24/05/2019;2;581
HL1184;3;7;24/05/2019;3;249
HL1253;3;9;24/05/2019;4;677
HL1216;3;9;24/05/2019;2;281
HL1251;2;12;24/05/2019;2;549
HL1210;3;3;24/05/2019;1;789
HL1304;2;14;24/05/2019;3;816
HL1170;1;8;24/05/2019;4;480
HL1072;1;5;25/05/2019;1;505
HL1175;3;3;25/05/2019;3;446
HL1170;1;13;25/05/2019;3;504
HL1280;1;7;25/05/2019;3;393
HL1300;3;16;25/05/2019;1;626
HL1287;2;8;25/05/2019;2;393
HL1121;2;8;25/05/2019;5;450
HL1221;1;17;25/05/2019;4;804
HL1041;1;13;25/05/2019;4;96
HL1088;2;17;25/05/2019;1;77
HL1165;2;9;25/05/2019;1;386
HL1069;2;8;25/05/2019;3;100
HL1094;2;11;25/05/2019;2;58
HL1009;3;3;25/05/2019;2;98
HL1126;2;17;25/05/2019;2;246
HL1206;3;10;25/05/2019;5;68
HL1046;2;14;25/05/2019;1;496
HL1048;3;5;25/05/2019;3;410
HL1097;2;7;25/05/2019;5;794
HL1277;1;13;25/05/2019;2;481
HL1163;1;6;25/05/2019;3;793
HL1041;3;13;25/05/2019;2;217
HL1055;2;1;25/05/2019;4;261
HL1001;1;11;25/05/2019;4;5
HL1083;3;4;25/05/2019;5;228
HL1189;2;17;25/05/2019;1;820
HL1129;3;6;25/05/2019;4;458
HL1074;2;16;25/05/2019;1;271
HL1204;1;11;25/05/2019;1;425
HL1143;2;6;25/05/2019;4;499
HL1220;3;3;25/05/2019;3;92
HL1040;1;9;25/05/2019;4;258
HL1034;2;10;25/05/2019;5;172
HL1239;2;2;26/05/2019;3;242
HL1174;2;2;26/05/2019;3;309
HL1150;3;3;26/05/2019;2;780
HL1082;1;6;26/05/2019;2;586
HL1161;3;11;26/05/2019;1;775
HL1125;3;14;26/05/2019;4;552
HL1309;2;11;26/05/2019;3;214
HL1208;2;5;26/05/2019;5;252
HL1044;1;10;26/05/2019;3;37
HL1309;1;14;26/05/2019;4;644
HL1037;3;5;26/05/2019;3;350
HL1247;2;17;26/05/2019;4;582
HL1306;1;14;26/05/2019;2;706
HL1279;3;15;26/05/2019;2;33
HL1031;1;3;26/05/2019;3;740
HL1121;2;15;26/05/2019;3;275
HL1113;3;8;26/05/2019;2;156
HL1264;1;1;26/05/2019;2;195
HL1039;1;7;26/05/2019;1;248
HL1162;2;17;26/05/2019;2;559
HL1296;2;9;26/05/2019;2;98
HL1145;1;14;26/05/2019;5;705
HL1006;3;17;26/05/2019;4;90
HL1231;1;16;26/05/2019;1;407
HL1174;3;1;26/05/2019;5;537
HL1150;2;14;26/05/2019;1;777
HL1291;1;13;26/05/2019;5;740
HL1035;1;7;26/05/2019;1;581
HL1273;2;8;26/05/2019;5;259
HL1242;1;5;26/05/2019;1;333
HL1054;1;6;26/05/2019;5;765
HL1230;1;9;26/05/2019;1;441
HL1073;1;10;26/05/2019;3;370
HL1216;3;1;26/05/2019;3;683
HL1124;2;2;26/05/2019;5;564
HL1212;3;16;26/05/2019;2;102
HL1237;3;17;26/05/2019;1;373
HL1303;1;6;26/05/2019;1;280
HL1204;3;1;27/05/2019;4;595
HL1196;2;2;27/05/2019;3;59
HL1070;3;16;27/05/2019;1;43
HL1072;2;8;27/05/2019;3;161
HL1230;2;6;27/05/2019;1;548
HL1089;1;8;27/05/2019;4;811
HL1248;1;2;27/05/2019;3;594
HL1266;3;4;27/05/2019;5;88
HL1119;2;9;27/05/2019;5;699
HL1105;1;5;27/05/2019;2;253
HL1088;2;2;27/05/2019;5;410
HL1247;1;1;27/05/2019;3;272
HL1235;1;11;27/05/2019;5;717
HL1001;2;7;27/05/2019;5;478
HL1311;1;5;27/05/2019;1;289
HL1131;2;5;27/05/2019;3;499
HL1247;1;5;27/05/2019;3;65
HL1110;2;3;27/05/2019;3;708
HL1065;1;11;27/05/2019;5;80
HL1198;3;5;27/05/2019;2;7
HL1121;2;14;27/05/2019;1;100
HL1236;3;7;27/05/2019;3;7
HL1107;3;6;27/05/2019;3;48
HL1308;3;12;27/05/2019;1;672
HL1101;1;4;27/05/2019;3;383
HL1063;3;16;27/05/2019;3;203
HL1129;3;5;27/05/2019;2;116
HL1276;3;6;27/05/2019;1;306
HL1200;1;12;27/05/2019;4;725
HL1216;2;2;27/05/2019;2;786
HL1193;3;1;27/05/2019;4;520
HL1014;3;7;27/05/2019;3;339
HL1071;1;14;27/05/2019;1;26
HL1285;2;11;27/05/2019;5;323
HL1157;2;10;27/05/2019;1;306
HL1119;2;16;27/05/2019;2;538
HL1079;2;13;28/05/2019;4;345
HL1154;1;9;28/05/2019;5;184
HL1025;2;14;28/05/2019;4;671
HL1074;3;14;28/05/2019;4;575
HL1077;1;7;28/05/2019;2;670
HL1253;1;13;28/05/2019;4;511
HL1302;3;9;28/05/2019;4;537
HL1249;2;15;28/05/2019;5;677
HL1193;2;17;28/05/2019;4;467
HL1028;3;11;28/05/2019;5;358
HL1118;3;10;28/05/2019;3;663
HL1015;1;6;28/05/2019;1;252
HL1276;3;2;28/05/2019;2;266
HL1223;2;10;28/05/2019;4;413
HL1071;3;10;28/05/2019;2;427
HL1210;1;12;28/05/2019;3;17
HL1046;2;8;28/05/2019;5;150
HL1114;3;17;28/05/2019;3;799
HL1147;3;11;28/05/2019;2;294
HL1114;1;15;28/05/2019;2;670
HL1138;2;13;28/05/2019;3;514
HL1010;2;10;28/05/2019;1;101
HL1012;1;5;28/05/2019;3;93
HL1094;2;4;28/05/2019;4;54
HL1169;2;4;28/05/2019;1;666
HL1112;1;7;28/05/2019;2;606
HL1299;2;5;28/05/2019;3;186
HL1286;3;4;29/05/2019;3;113
HL1206;2;13;29/05/2019;4;421
HL1102;2;6;29/05/2019;5;353
HL1021;3;4;29/05/2019;4;789
HL1019;2;4;29/05/2019;1;378
HL1034;1;12;29/05/2019;2;629
HL1022;1;3;29/05/2019;1;555
HL1190;1;15;29/05/2019;4;336
HL1083;2;13;29/05/2019;3;623
HL1205;2;6;29/05/2019;1;323
HL1289;3;15;29/05/2019;4;152
HL1160;2;8;29/05/2019;4;188
HL1134;3;14;29/05/2019;3;254
HL1046;1;3;29/05/2019;4;41
HL1254;3;12;29/05/2019;1;479
HL1023;3;2;29/05/2019;1;417
HL1167;2;8;29/05/2019;4;582
HL1197;2;3;29/05/2019;1;142
HL1019;2;6;29/05/2019;4;7
HL1266;1;3;29/05/2019;5;561
HL1194;1;2;29/05/2019;4;646
HL1069;3;5;29/05/2019;1;302
HL1136;2;14;29/05/2019;1;540
HL1178;1;14;29/05/2019;3;685
HL1019;3;17;29/05/2019;5;575
HL1160;3;16;29/05/2019;1;130
HL1022;2;15;29/05/2019;3;302
HL1060;1;4;29/05/2019;2;680
HL1004;2;14;29/05/2019;2;326
HL1163;2;11;29/05/2019;4;655
HL1156;1;13;29/05/2019;4;603
HL1060;3;10;29/05/2019;4;788
HL1095;3;15;30/05/2019;3;375
HL1291;2;4;30/05/2019;2;10
HL1027;2;12;30/05/2019;2;213
HL1128;3;3;30/05/2019;3;236
HL1027;1;10;30/05/2019;1;337
HL1198;2;15;30/05/2019;2;339
HL1306;2;11;30/05/2019;2;134
HL1025;2;3;30/05/2019;3;298
HL1096;1;14;30/05/2019;3;686
HL1195;2;14;30/05/2019;5;204
HL1241;3;17;30/05/2019;3;631
HL1046;3;17;30/05/2019;2;269
HL1049;3;9;30/05/2019;3;490
HL1052;3;8;30/05/2019;1;279
HL1105;2;8;30/05/2019;5;135
HL1089;1;11;31/05/2019;4;305
HL1241;2;5;31/05/2019;5;652
HL1260;2;16;31/05/2019;2;766
HL1192;1;3;31/05/2019;5;82
HL1285;1;6;31/05/2019;3;532
HL1177;3;9;31/05/2019;5;770
HL1004;2;11;31/05/2019;4;282
HL1070;3;9;31/05/2019;4;466
HL1020;3;3;31/05/2019;5;613
HL1274;3;8;31/05/2019;4;680
HL1006;1;13;31/05/2019;4;442
HL1015;2;5;31/05/2019;2;286
HL1218;2;13;31/05/2019;4;647
HL1263;2;8;31/05/2019;2;343
HL1162;3;11;31/05/2019;5;20
HL1053;3;10;31/05/2019;1;792
HL1213;2;17;31/05/2019;2;287
HL1216;2;10;31/05/2019;3;458
HL1261;3;14;31/05/2019;2;329
HL1066;3;2;31/05/2019;2;390
HL1294;3;16;31/05/2019;5;308
HL1036;3;15;31/05/2019;1;511
HL1022;2;11;31/05/2019;2;532
HL1163;3;7;31/05/2019;1;705
HL1002;1;15;31/05/2019;3;808
HL1178;3;14;31/05/2019;3;235
HL1196;2;9;31/05/2019;4;562
HL1250;2;13;01/06/2019;1;689
HL1170;2;15;01/06/2019;2;709
HL1256;2;8;01/06/2019;5;180
HL1120;3;10;01/06/2019;1;570
HL1109;3;9;01/06/2019;2;431
HL1283;2;13;01/06/2019;5;479
HL1067;3;5;01/06/2019;1;129
HL1276;1;12;01/06/2019;4;424
HL1084;1;8;01/06/2019;5;657
HL1080;2;2;01/06/2019;1;621
HL1262;3;15;01/06/2019;1;405
HL1272;3;8;01/06/2019;2;377
HL1006;2;16;01/06/2019;2;74
HL1070;3;7;01/06/2019;1;173
HL1163;2;17;01/06/2019;5;286
HL1087;3;9;01/06/2019;1;80
HL1223;2;8;01/06/2019;1;524
HL1116;3;17;01/06/2019;2;769
HL1170;3;15;01/06/2019;3;807
HL1183;1;1;01/06/2019;1;96
HL1123;3;1;01/06/2019;2;322
HL1234;2;10;01/06/2019;1;571
HL1301;1;3;01/06/2019;1;37
HL1291;2;7;01/06/2019;4;675
HL1251;1;13;01/06/2019;2;201
HL1068;2;4;01/06/2019;2;575
HL1072;2;6;01/06/2019;3;461
HL1001;1;3;02/06/2019;4;763
HL1122;2;4;02/06/2019;3;47
HL1097;1;5;02/06/2019;3;398
HL1235;3;2;02/06/2019;5;83
HL1031;2;1;02/06/2019;5;355
HL1069;3;12;02/06/2019;4;519
HL1070;2;2;02/06/2019;5;389
HL1113;2;12;02/06/2019;5;391
HL1094;2;10;02/06/2019;1;624
HL1188;3;2;02/06/2019;1;56
HL1274;2;3;02/06/2019;1;508
HL1204;3;5;02/06/2019;1;610
HL1281;1;6;02/06/2019;5;42
HL1133;2;9;02/06/2019;4;533
HL1303;2;2;02/06/2019;3;180
HL1265;1;1;02/06/2019;4;454
HL1208;2;8;02/06/2019;5;603
HL1217;3;16;02/06/2019;5;822
HL1300;3;15;02/06/2019;5;158
HL1287;1;14;02/06/2019;2;339
HL1189;1;1;02/06/2019;2;549
HL1132;2;1;02/06/2019;1;308
HL1310;1;15;02/06/2019;2;228
HL1306;3;12;02/06/2019;5;427
HL1184;3;5;03/06/2019;4;390
HL1136;1;5;03/06/2019;2;714
HL1093;1;17;03/06/2019;1;289
HL1284;1;7;03/06/2019;1;29
HL1218;2;8;03/06/2019;3;162
HL1137;3;14;03/06/2019;3;21
HL1075;3;14;03/06/2019;2;712
HL1210;3;4;03/06/2019;4;619
HL1135;2;12;03/06/2019;4;17
HL1277;1;16;03/06/2019;4;703
HL1171;2;11;03/06/2019;4;215
HL1201;2;13;03/06/2019;2;256
HL1049;1;11;03/06/2019;3;304
HL1202;1;6;03/06/2019;1;759
HL1229;3;5;03/06/2019;2;544
HL1158;2;1;03/06/2019;2;788
HL1057;3;6;03/06/2019;5;203
HL1038;3;2;03/06/2019;3;518
HL1106;3;1;03/06/2019;3;421
HL1279;1;12;03/06/2019;1;739
HL1297;3;9;03/06/2019;1;477
HL1201;3;5;03/06/2019;4;475
HL1222;2;6;03/06/2019;2;356
HL1162;2;3;03/06/2019;1;73
HL1129;2;8;03/06/2019;5;809
HL1271;1;14;03/06/2019;5;335
HL1076;1;4;03/06/2019;4;491
HL1144;2;4;03/06/2019;5;447
HL1289;3;9;03/06/2019;5;85
HL1124;1;13;03/06/2019;5;297
HL1155;3;4;04/06/2019;3;697
HL1259;3;7;04/06/2019;2;771
HL1272;3;12;04/06/2019;5;593
HL1059;3;2;04/06/2019;2;165
HL1195;2;11;04/06/2019;5;260
HL1155;3;11;04/06/2019;4;494
HL1093;3;17;04/06/2019;1;104
HL1019;3;14;04/06/2019;5;498
HL1003;3;4;04/06/2019;4;558
HL1117;3;7;04/06/2019;1;68
HL1144;3;5;04/06/2019;1;314
HL1301;1;3;04/06/2019;4;168
HL1006;2;8;04/06/2019;5;706
HL1245;2;17;04/06/2019;1;798
HL1241;2;14;04/06/2019;5;8
HL1070;3;16;04/06/2019;2;219
HL1306;1;2;04/06/2019;1;30
HL1274;1;11;04/06/2019;1;578
HL1230;2;7;04/06/2019;2;164
HL1116;1;6;04/06/2019;2;514
HL1192;2;9;04/06/2019;3;669
HL1236;1;11;05/06/2019;5;552
HL1225;2;3;05/06/2019;3;12
HL1040;3;12;05/06/2019;4;587
HL1236;2;14;05/06/2019;4;319
HL1122;2;2;05/06/2019;4;254
HL1048;2;12;05/06/2019;2;325
HL1237;3;11;05/06/2019;3;285
HL1091;3;2;05/06/2019;3;468
HL1311;2;16;05/06/2019;1;161
