SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1010;2;14;03/11/2020;5;297
HL1010;5;9;03/11/2020;4;674
HL1003;1;17;03/11/2020;2;682
HL1019;4;5;03/11/2020;1;493
HL1010;3;6;03/11/2020;1;283
HL1018;1;16;03/11/2020;2;270
HL1008;4;6;03/11/2020;2;62
HL1024;3;11;03/11/2020;3;580
HL1012;4;15;03/11/2020;1;410
HL1020;2;10;03/11/2020;2;822
HL1014;5;16;03/11/2020;1;127
HL1021;1;14;03/11/2020;1;802
HL1017;3;11;03/11/2020;4;165
HL1011;5;15;03/11/2020;3;135
HL1013;2;9;04/11/2020;5;678
HL1007;2;8;04/11/2020;5;173
HL1002;3;10;04/11/2020;1;769
HL1023;5;1;04/11/2020;5;521
HL1006;4;17;04/11/2020;2;748
HL1023;4;13;04/11/2020;1;783
HL1022;5;12;04/11/2020;5;711
HL1020;1;16;04/11/2020;2;248
HL1024;2;15;04/11/2020;4;595
HL1004;1;15;04/11/2020;4;596
HL1017;3;4;04/11/2020;4;349
HL1002;2;15;04/11/2020;4;710
HL1022;3;4;04/11/2020;5;735
HL1010;5;15;04/11/2020;1;526
HL1020;3;5;04/11/2020;4;537
HL1019;3;12;04/11/2020;5;397
HL1002;1;15;04/11/2020;2;756
HL1009;4;12;04/11/2020;1;416
HL1018;2;13;04/11/2020;1;351
HL1018;3;3;04/11/2020;4;622
HL1003;2;5;04/11/2020;4;18
HL1010;5;12;04/11/2020;4;523
HL1009;2;4;04/11/2020;4;70
HL1023;5;9;04/11/2020;4;82
HL1013;2;10;04/11/2020;1;720
HL1014;3;5;04/11/2020;4;349
HL1006;4;12;04/11/2020;5;746
HL1011;5;11;04/11/2020;5;399
HL1014;4;1;04/11/2020;4;465
HL1010;2;10;04/11/2020;3;32
HL1021;2;14;04/11/2020;1;650
HL1010;5;9;04/11/2020;4;41
HL1013;5;6;04/11/2020;2;106
HL1019;4;8;04/11/2020;1;27
HL1007;4;5;04/11/2020;1;95
HL1014;3;3;04/11/2020;5;613
HL1008;2;14;04/11/2020;5;184
HL1007;4;12;04/11/2020;3;476
HL1003;5;2;04/11/2020;4;721
HL1003;4;15;04/11/2020;4;598
HL1013;2;6;04/11/2020;4;179
HL1006;1;7;04/11/2020;3;311
HL1021;2;8;04/11/2020;3;620
HL1009;5;4;04/11/2020;3;100
HL1020;3;4;05/11/2020;1;766
HL1005;4;7;05/11/2020;5;579
HL1001;5;11;05/11/2020;1;271
HL1014;3;1;05/11/2020;4;116
HL1020;2;7;05/11/2020;1;492
HL1001;2;4;05/11/2020;2;237
HL1004;5;17;05/11/2020;3;469
HL1003;5;16;05/11/2020;2;630
HL1010;1;5;05/11/2020;1;136
HL1008;1;17;05/11/2020;3;318
HL1021;2;10;05/11/2020;2;58
HL1022;3;12;05/11/2020;1;244
HL1022;4;1;05/11/2020;2;422
HL1022;4;17;05/11/2020;5;589
HL1021;3;4;05/11/2020;5;297
HL1017;1;14;05/11/2020;1;153
HL1010;2;16;05/11/2020;3;446
HL1009;5;2;05/11/2020;1;659
HL1011;2;6;05/11/2020;5;557
HL1021;1;6;05/11/2020;5;306
HL1019;1;4;05/11/2020;3;377
HL1010;3;17;05/11/2020;1;582
HL1017;4;2;05/11/2020;5;651
HL1022;1;13;05/11/2020;2;509
HL1016;1;14;05/11/2020;1;259
HL1020;5;9;05/11/2020;3;328
HL1017;1;3;05/11/2020;2;652
HL1013;5;12;05/11/2020;3;33
HL1006;4;9;05/11/2020;4;723
HL1010;5;2;05/11/2020;2;294
HL1008;3;11;05/11/2020;2;756
HL1021;2;2;05/11/2020;3;569
HL1013;1;17;05/11/2020;4;2
HL1003;1;15;05/11/2020;1;282
HL1024;1;8;05/11/2020;2;731
HL1008;1;1;05/11/2020;3;258
HL1012;4;4;05/11/2020;4;392
HL1009;2;12;05/11/2020;2;168
HL1023;2;16;05/11/2020;3;468
HL1001;1;6;05/11/2020;4;502
HL1001;1;7;05/11/2020;5;397
HL1005;2;14;06/11/2020;2;113
HL1018;5;7;06/11/2020;3;312
HL1002;1;1;06/11/2020;2;73
HL1016;5;17;06/11/2020;3;336
HL1002;1;10;06/11/2020;2;560
HL1007;4;3;06/11/2020;1;602
HL1016;2;10;06/11/2020;3;81
HL1018;1;15;06/11/2020;2;422
HL1003;1;6;06/11/2020;5;140
HL1005;4;7;06/11/2020;2;50
HL1001;5;9;06/11/2020;4;729
HL1013;2;8;06/11/2020;2;528
HL1013;1;1;06/11/2020;4;148
HL1021;2;17;06/11/2020;2;57
HL1003;5;17;06/11/2020;3;137
HL1018;2;9;06/11/2020;1;136
HL1012;1;17;06/11/2020;3;550
HL1009;2;2;06/11/2020;1;524
HL1005;1;6;06/11/2020;3;391
HL1001;1;14;06/11/2020;1;546
HL1012;2;7;06/11/2020;4;304
HL1006;2;9;06/11/2020;3;243
HL1017;1;17;06/11/2020;2;774
HL1005;2;11;06/11/2020;3;557
HL1001;5;9;06/11/2020;5;174
HL1017;4;5;06/11/2020;5;180
HL1009;4;9;06/11/2020;1;262
HL1012;4;5;06/11/2020;1;758
HL1002;4;13;06/11/2020;5;510
HL1017;5;7;06/11/2020;2;748
HL1013;5;2;06/11/2020;3;469
HL1008;2;1;06/11/2020;4;432
HL1024;4;16;06/11/2020;1;574
HL1009;2;10;06/11/2020;5;335
HL1016;3;10;06/11/2020;1;273
HL1009;3;7;06/11/2020;1;237
HL1006;4;5;06/11/2020;3;679
HL1005;5;8;07/11/2020;5;459
HL1009;3;3;07/11/2020;4;20
HL1014;1;17;07/11/2020;1;376
HL1023;4;11;07/11/2020;5;8
HL1020;3;9;07/11/2020;4;126
HL1017;2;17;07/11/2020;1;406
HL1014;4;9;07/11/2020;3;558
HL1018;1;7;07/11/2020;5;697
HL1021;2;3;07/11/2020;4;278
HL1001;3;6;07/11/2020;5;393
HL1019;3;4;07/11/2020;3;155
HL1006;1;15;07/11/2020;4;33
HL1012;1;16;07/11/2020;2;572
HL1007;3;11;07/11/2020;5;617
HL1021;2;2;07/11/2020;5;146
HL1005;2;7;07/11/2020;3;221
HL1012;3;12;07/11/2020;2;554
HL1008;4;6;07/11/2020;2;500
HL1022;1;15;07/11/2020;3;476
HL1006;3;7;07/11/2020;1;310
HL1022;5;9;07/11/2020;4;208
HL1003;3;17;07/11/2020;3;235
HL1011;1;3;07/11/2020;3;112
HL1009;3;5;07/11/2020;5;733
HL1016;3;6;07/11/2020;1;607
HL1018;1;8;07/11/2020;4;674
HL1002;3;5;07/11/2020;4;116
HL1013;2;10;07/11/2020;3;12
HL1005;3;17;07/11/2020;3;342
HL1024;1;7;07/11/2020;1;418
HL1004;1;12;07/11/2020;4;216
HL1002;1;5;07/11/2020;1;268
HL1013;4;1;07/11/2020;3;637
HL1001;5;13;07/11/2020;3;551
HL1024;2;13;07/11/2020;2;805
HL1021;3;4;07/11/2020;5;204
HL1015;2;6;07/11/2020;4;816
HL1002;2;15;07/11/2020;1;77
HL1021;1;16;07/11/2020;1;292
HL1014;4;15;08/11/2020;2;114
HL1018;3;5;08/11/2020;1;502
HL1003;3;13;08/11/2020;3;277
HL1002;5;7;08/11/2020;1;398
HL1018;4;5;08/11/2020;4;323
HL1016;2;4;08/11/2020;5;2
HL1016;2;15;08/11/2020;4;98
HL1001;3;15;08/11/2020;3;200
HL1014;4;2;08/11/2020;5;120
HL1002;3;2;08/11/2020;2;391
HL1020;3;8;08/11/2020;1;33
HL1008;3;15;08/11/2020;1;719
HL1009;2;9;08/11/2020;5;243
HL1022;5;7;08/11/2020;3;187
HL1011;1;1;08/11/2020;3;87
HL1008;1;14;08/11/2020;1;5
HL1014;2;2;08/11/2020;5;377
HL1024;4;3;08/11/2020;3;685
HL1016;2;2;08/11/2020;3;187
HL1001;3;8;08/11/2020;2;725
HL1012;2;13;08/11/2020;2;795
HL1023;5;3;08/11/2020;5;717
HL1002;4;14;08/11/2020;4;609
HL1022;4;8;08/11/2020;1;76
HL1012;1;1;08/11/2020;4;671
HL1021;2;9;08/11/2020;2;222
HL1017;4;14;08/11/2020;1;426
HL1005;2;2;08/11/2020;1;242
HL1015;1;2;08/11/2020;2;418
HL1020;5;6;08/11/2020;4;603
HL1002;4;6;08/11/2020;4;160
HL1020;3;12;08/11/2020;5;719
HL1012;3;11;08/11/2020;1;399
HL1008;2;16;08/11/2020;5;431
HL1014;1;3;08/11/2020;3;152
HL1012;2;10;08/11/2020;1;818
HL1006;1;17;08/11/2020;1;380
HL1014;1;6;08/11/2020;2;524
HL1013;2;9;08/11/2020;4;743
HL1020;2;13;08/11/2020;2;452
HL1018;2;3;08/11/2020;1;336
HL1010;2;6;08/11/2020;5;715
HL1019;2;17;08/11/2020;5;624
HL1008;5;6;08/11/2020;4;359
HL1005;3;4;08/11/2020;3;664
HL1007;4;1;09/11/2020;5;107
HL1010;5;13;09/11/2020;1;111
HL1008;4;5;09/11/2020;3;612
HL1018;3;10;09/11/2020;1;692
HL1015;4;11;09/11/2020;2;298
HL1016;4;4;09/11/2020;5;155
HL1001;4;10;09/11/2020;1;188
HL1002;5;2;09/11/2020;5;549
HL1009;1;1;09/11/2020;3;82
HL1023;2;5;09/11/2020;5;395
HL1005;4;16;09/11/2020;2;482
HL1022;5;8;09/11/2020;3;172
HL1004;2;11;09/11/2020;4;280
HL1011;3;14;09/11/2020;5;461
HL1002;1;2;09/11/2020;4;569
HL1008;2;4;09/11/2020;4;247
HL1006;1;8;09/11/2020;2;236
HL1007;3;17;09/11/2020;5;480
HL1020;4;3;09/11/2020;4;722
HL1007;4;17;09/11/2020;2;520
HL1015;1;2;09/11/2020;3;469
HL1009;5;13;09/11/2020;2;141
HL1022;5;12;09/11/2020;2;353
HL1016;2;6;09/11/2020;3;689
HL1011;3;2;09/11/2020;4;130
HL1024;5;8;09/11/2020;3;675
HL1022;5;1;09/11/2020;5;89
HL1019;5;3;09/11/2020;3;338
HL1024;3;17;09/11/2020;2;72
HL1017;3;11;09/11/2020;3;153
HL1024;3;7;09/11/2020;3;446
HL1020;4;3;09/11/2020;1;744
HL1019;4;7;09/11/2020;3;681
HL1019;2;5;09/11/2020;1;402
HL1003;4;2;09/11/2020;1;495
HL1006;1;11;09/11/2020;2;300
HL1004;5;5;10/11/2020;3;179
HL1019;5;4;10/11/2020;4;461
HL1007;3;12;10/11/2020;5;600
HL1003;2;3;10/11/2020;5;276
HL1008;2;8;10/11/2020;5;527
HL1012;4;16;10/11/2020;3;24
HL1023;3;7;10/11/2020;1;498
HL1019;4;14;10/11/2020;4;128
HL1022;5;9;10/11/2020;4;127
HL1024;3;1;10/11/2020;3;722
HL1008;4;14;10/11/2020;4;756
HL1022;3;9;10/11/2020;4;25
HL1011;2;9;10/11/2020;2;765
HL1009;1;15;10/11/2020;2;612
HL1014;2;15;10/11/2020;3;230
HL1015;3;11;10/11/2020;3;246
HL1021;2;9;10/11/2020;3;615
HL1012;1;4;10/11/2020;5;358
HL1015;4;15;10/11/2020;4;715
HL1001;2;2;10/11/2020;2;83
HL1002;3;13;10/11/2020;4;772
HL1021;3;2;10/11/2020;4;271
HL1012;3;13;10/11/2020;4;751
HL1008;3;10;10/11/2020;2;145
HL1008;2;9;10/11/2020;2;389
HL1011;3;12;10/11/2020;3;189
HL1006;1;12;10/11/2020;3;168
HL1013;1;6;10/11/2020;5;523
HL1010;1;1;10/11/2020;1;690
HL1021;1;2;10/11/2020;3;555
HL1018;5;5;10/11/2020;1;582
HL1019;3;14;10/11/2020;4;185
HL1009;1;2;10/11/2020;3;208
HL1016;3;8;10/11/2020;3;268
HL1003;4;10;10/11/2020;3;754
HL1013;4;8;10/11/2020;4;425
HL1016;3;1;10/11/2020;1;500
HL1011;5;8;10/11/2020;4;311
HL1015;5;3;11/11/2020;1;330
HL1012;4;11;11/11/2020;4;287
HL1007;2;2;11/11/2020;3;441
HL1023;4;2;11/11/2020;1;306
HL1005;2;15;11/11/2020;5;614
HL1009;2;13;11/11/2020;3;160
HL1022;2;17;11/11/2020;1;21
HL1021;2;3;11/11/2020;1;382
HL1020;2;13;11/11/2020;1;176
HL1021;1;12;11/11/2020;5;420
HL1004;2;12;11/11/2020;3;282
HL1018;1;4;11/11/2020;3;672
HL1019;4;7;11/11/2020;4;551
HL1005;4;10;11/11/2020;2;360
HL1024;5;16;11/11/2020;2;252
HL1006;1;15;11/11/2020;2;636
HL1001;1;5;11/11/2020;3;566
HL1004;2;10;11/11/2020;4;589
HL1013;2;3;11/11/2020;2;659
HL1008;5;15;11/11/2020;3;815
HL1021;1;12;11/11/2020;4;207
HL1003;2;9;11/11/2020;3;463
HL1024;2;7;11/11/2020;1;441
HL1021;4;14;11/11/2020;5;116
HL1020;5;4;11/11/2020;4;180
HL1015;4;15;11/11/2020;4;476
HL1010;3;9;11/11/2020;1;582
HL1019;5;17;11/11/2020;3;219
HL1012;2;17;11/11/2020;2;803
HL1004;1;3;11/11/2020;2;502
HL1003;2;15;11/11/2020;4;562
HL1009;2;11;11/11/2020;3;294
HL1011;4;16;11/11/2020;4;400
HL1020;4;4;11/11/2020;5;649
HL1012;2;4;11/11/2020;2;469
HL1016;5;6;11/11/2020;4;442
HL1022;2;16;11/11/2020;3;391
HL1023;2;17;11/11/2020;1;239
HL1012;4;16;11/11/2020;4;319
HL1002;5;3;11/11/2020;5;428
HL1024;2;17;11/11/2020;5;579
HL1010;2;17;11/11/2020;5;413
HL1002;3;10;11/11/2020;1;756
HL1013;2;8;11/11/2020;3;326
HL1002;2;1;11/11/2020;5;737
HL1006;5;4;11/11/2020;4;165
HL1019;5;6;12/11/2020;4;70
HL1009;1;15;12/11/2020;4;472
HL1003;4;6;12/11/2020;1;780
HL1019;2;16;12/11/2020;4;36
HL1007;4;4;12/11/2020;4;426
HL1021;2;2;12/11/2020;5;538
HL1020;2;11;12/11/2020;1;396
HL1005;5;2;12/11/2020;5;42
HL1008;4;8;12/11/2020;1;625
HL1013;1;2;12/11/2020;5;282
HL1024;3;15;12/11/2020;5;603
HL1023;3;3;12/11/2020;1;227
HL1019;5;5;12/11/2020;4;124
HL1007;4;12;12/11/2020;4;76
HL1010;2;17;12/11/2020;5;47
HL1024;3;13;12/11/2020;1;422
HL1005;2;17;12/11/2020;5;421
HL1017;5;16;12/11/2020;3;470
HL1014;1;3;12/11/2020;1;798
HL1011;4;5;12/11/2020;3;450
HL1003;2;9;12/11/2020;1;744
HL1007;3;2;12/11/2020;4;699
HL1015;5;11;12/11/2020;5;787
HL1018;3;17;12/11/2020;5;648
HL1002;5;17;12/11/2020;5;82
HL1014;2;3;12/11/2020;3;693
HL1012;5;5;12/11/2020;2;381
HL1001;5;7;12/11/2020;3;501
HL1022;4;13;12/11/2020;3;97
HL1007;2;4;12/11/2020;2;95
HL1005;3;1;12/11/2020;4;292
HL1003;3;4;12/11/2020;4;265
HL1005;3;1;12/11/2020;4;74
HL1004;1;17;12/11/2020;1;46
HL1023;3;7;13/11/2020;4;463
HL1005;3;14;13/11/2020;1;239
HL1013;5;11;13/11/2020;2;313
HL1013;2;14;13/11/2020;3;25
HL1023;3;16;13/11/2020;3;629
HL1002;3;2;13/11/2020;4;222
HL1018;5;2;13/11/2020;2;601
HL1021;4;1;13/11/2020;1;602
HL1014;3;2;13/11/2020;4;724
HL1006;3;15;13/11/2020;5;680
HL1015;1;16;13/11/2020;5;154
HL1012;4;12;13/11/2020;1;468
HL1022;2;7;13/11/2020;3;614
HL1007;2;16;13/11/2020;5;356
HL1018;5;10;13/11/2020;4;346
HL1008;4;2;13/11/2020;4;187
HL1009;5;12;13/11/2020;2;533
HL1021;3;5;13/11/2020;1;406
HL1004;4;15;13/11/2020;4;81
HL1009;3;16;13/11/2020;1;504
HL1016;3;1;13/11/2020;2;374
HL1005;3;9;13/11/2020;1;288
HL1009;1;11;13/11/2020;5;82
HL1013;1;17;13/11/2020;4;617
HL1014;2;13;13/11/2020;2;349
HL1005;2;16;13/11/2020;4;774
HL1011;1;13;13/11/2020;5;202
HL1020;2;8;13/11/2020;1;364
HL1006;2;15;13/11/2020;5;582
HL1003;1;6;13/11/2020;1;660
HL1002;5;6;13/11/2020;2;517
HL1007;3;16;13/11/2020;1;800
HL1009;5;6;13/11/2020;2;393
HL1018;1;3;13/11/2020;1;78
HL1016;5;17;13/11/2020;1;383
HL1002;4;6;13/11/2020;5;450
HL1006;4;5;13/11/2020;2;67
HL1010;4;4;13/11/2020;2;255
HL1005;5;4;13/11/2020;3;597
HL1011;1;15;13/11/2020;3;175
HL1016;3;11;13/11/2020;2;11
HL1009;5;13;13/11/2020;5;277
HL1009;5;10;13/11/2020;5;31
HL1019;4;15;13/11/2020;5;722
HL1006;2;4;13/11/2020;2;628
HL1006;4;15;13/11/2020;5;655
HL1017;5;4;14/11/2020;5;547
HL1004;3;15;14/11/2020;4;365
HL1010;3;4;14/11/2020;4;163
HL1003;2;3;14/11/2020;1;699
HL1020;2;17;14/11/2020;5;441
HL1002;3;13;14/11/2020;5;90
HL1011;3;14;14/11/2020;4;130
HL1024;2;11;14/11/2020;2;430
HL1023;3;3;14/11/2020;4;105
HL1013;5;4;14/11/2020;5;528
HL1013;3;2;14/11/2020;4;313
HL1014;3;1;14/11/2020;4;686
HL1005;3;9;14/11/2020;5;62
HL1016;2;17;14/11/2020;5;590
HL1020;3;8;14/11/2020;1;300
HL1012;4;13;14/11/2020;2;150
HL1014;3;3;14/11/2020;2;625
HL1007;5;1;14/11/2020;2;497
HL1018;5;11;14/11/2020;2;253
HL1001;4;8;14/11/2020;1;89
HL1003;2;12;14/11/2020;5;84
HL1006;5;8;14/11/2020;1;756
HL1008;5;5;14/11/2020;2;252
HL1012;3;2;14/11/2020;2;467
HL1013;3;16;14/11/2020;1;753
HL1007;5;7;14/11/2020;2;365
HL1010;5;1;14/11/2020;3;715
HL1009;1;16;15/11/2020;1;79
HL1024;1;3;15/11/2020;1;451
HL1015;1;10;15/11/2020;3;804
HL1019;3;17;15/11/2020;2;470
HL1011;1;16;15/11/2020;4;699
HL1020;5;16;15/11/2020;3;740
HL1022;3;4;15/11/2020;3;436
HL1023;3;8;15/11/2020;5;79
HL1008;1;10;15/11/2020;3;644
HL1023;1;10;15/11/2020;2;605
HL1011;1;7;15/11/2020;1;77
HL1015;5;15;15/11/2020;2;577
HL1004;5;9;15/11/2020;1;709
HL1008;1;6;15/11/2020;5;780
HL1011;4;17;15/11/2020;4;27
HL1009;3;7;15/11/2020;5;321
HL1007;1;14;15/11/2020;3;271
HL1010;5;14;15/11/2020;5;725
HL1004;5;6;15/11/2020;1;792
HL1007;1;4;15/11/2020;3;674
HL1013;4;17;15/11/2020;3;492
HL1022;3;11;15/11/2020;5;32
HL1021;1;17;15/11/2020;4;349
HL1002;5;16;15/11/2020;4;248
HL1013;2;12;15/11/2020;5;554
HL1008;4;11;15/11/2020;3;32
HL1010;1;10;15/11/2020;5;449
HL1002;1;7;15/11/2020;1;643
HL1024;2;10;15/11/2020;3;811
HL1019;3;13;15/11/2020;4;450
HL1022;2;10;15/11/2020;5;50
HL1017;5;4;15/11/2020;5;811
HL1005;3;14;15/11/2020;2;674
HL1006;1;9;15/11/2020;3;812
HL1004;3;8;15/11/2020;3;433
HL1017;5;11;15/11/2020;1;475
HL1011;2;15;15/11/2020;3;774
HL1022;5;6;15/11/2020;4;593
HL1009;1;5;15/11/2020;2;390
HL1020;1;13;15/11/2020;4;535
HL1001;3;13;15/11/2020;2;208
HL1002;4;13;15/11/2020;1;9
HL1009;2;14;15/11/2020;1;259
HL1014;3;14;15/11/2020;4;505
HL1004;3;6;15/11/2020;1;479
HL1012;4;1;16/11/2020;3;595
HL1002;2;2;16/11/2020;3;547
HL1017;2;13;16/11/2020;4;815
HL1012;4;7;16/11/2020;4;348
HL1005;5;13;16/11/2020;5;15
HL1010;5;10;16/11/2020;1;610
HL1013;5;5;16/11/2020;4;546
HL1003;4;14;16/11/2020;1;365
HL1001;4;5;16/11/2020;2;358
HL1018;5;2;16/11/2020;2;585
HL1007;1;10;16/11/2020;3;565
HL1007;2;3;16/11/2020;4;482
HL1004;4;9;16/11/2020;2;752
HL1016;4;2;16/11/2020;1;536
HL1019;5;14;16/11/2020;4;68
HL1022;4;11;16/11/2020;2;164
HL1023;3;2;16/11/2020;5;187
HL1017;2;5;16/11/2020;2;808
HL1004;4;12;16/11/2020;5;808
HL1010;5;1;16/11/2020;4;170
HL1016;4;17;16/11/2020;5;156
HL1016;5;17;16/11/2020;4;603
HL1004;4;5;16/11/2020;5;277
HL1018;4;15;16/11/2020;4;313
HL1001;1;13;16/11/2020;3;60
HL1021;1;11;16/11/2020;3;555
HL1021;2;3;16/11/2020;5;766
HL1003;4;13;16/11/2020;4;600
HL1014;2;1;16/11/2020;3;176
HL1022;4;12;16/11/2020;5;636
HL1013;2;16;16/11/2020;4;218
HL1001;3;5;16/11/2020;5;207
HL1006;3;12;16/11/2020;5;377
HL1004;3;1;16/11/2020;1;775
HL1012;2;7;17/11/2020;5;633
HL1005;5;15;17/11/2020;3;237
HL1007;4;10;17/11/2020;2;443
HL1017;1;7;17/11/2020;3;807
HL1014;4;13;17/11/2020;5;535
HL1017;4;10;17/11/2020;1;430
HL1012;2;8;17/11/2020;3;544
HL1024;4;8;17/11/2020;3;84
HL1010;4;9;17/11/2020;2;751
HL1021;1;6;17/11/2020;2;95
HL1024;1;12;17/11/2020;5;688
HL1011;3;1;17/11/2020;3;643
HL1012;2;1;17/11/2020;1;479
HL1020;2;4;17/11/2020;3;414
HL1018;5;11;17/11/2020;2;476
HL1011;5;2;17/11/2020;5;171
HL1023;2;1;17/11/2020;2;444
HL1004;1;8;17/11/2020;2;279
HL1020;4;7;17/11/2020;3;691
HL1014;3;5;17/11/2020;1;488
HL1013;4;2;17/11/2020;3;785
HL1001;1;12;17/11/2020;4;31
HL1013;2;7;17/11/2020;2;69
HL1019;1;9;17/11/2020;5;104
HL1022;2;5;17/11/2020;4;381
HL1011;4;5;17/11/2020;5;795
HL1015;1;2;17/11/2020;3;28
HL1006;3;8;17/11/2020;5;752
HL1018;2;2;17/11/2020;1;242
HL1017;1;1;17/11/2020;3;706
HL1010;2;1;17/11/2020;3;533
HL1009;2;12;17/11/2020;1;299
HL1011;2;10;17/11/2020;5;806
HL1007;4;6;17/11/2020;2;212
HL1008;3;17;17/11/2020;5;204
HL1009;5;1;17/11/2020;1;2
HL1011;5;14;17/11/2020;1;335
HL1021;3;12;17/11/2020;1;116
HL1005;1;8;17/11/2020;1;523
HL1013;3;17;17/11/2020;1;338
HL1020;3;13;17/11/2020;2;474
HL1011;5;5;17/11/2020;5;299
HL1014;5;7;17/11/2020;3;250
HL1022;3;1;17/11/2020;4;530
HL1017;4;10;17/11/2020;2;387
HL1004;2;1;17/11/2020;1;403
HL1024;1;5;17/11/2020;5;815
HL1001;4;15;17/11/2020;5;27
HL1022;3;9;18/11/2020;5;699
HL1024;5;15;18/11/2020;2;42
HL1019;3;16;18/11/2020;4;157
HL1006;2;8;18/11/2020;3;387
HL1022;3;16;18/11/2020;5;387
HL1004;1;3;18/11/2020;2;632
HL1017;4;16;18/11/2020;4;710
HL1005;4;8;18/11/2020;3;213
HL1014;2;3;18/11/2020;5;350
HL1007;4;16;18/11/2020;3;665
HL1020;1;12;18/11/2020;4;313
HL1003;4;16;18/11/2020;1;274
HL1011;3;1;18/11/2020;4;469
HL1017;3;11;18/11/2020;5;610
HL1017;3;13;18/11/2020;1;691
HL1018;3;11;18/11/2020;3;225
HL1021;4;16;18/11/2020;1;743
HL1004;2;7;18/11/2020;2;434
HL1014;2;9;18/11/2020;4;491
HL1015;5;12;18/11/2020;4;198
HL1002;1;16;18/11/2020;3;195
HL1017;2;2;18/11/2020;2;729
HL1015;5;12;18/11/2020;5;794
HL1017;2;14;18/11/2020;3;641
HL1018;5;3;18/11/2020;1;18
HL1021;1;4;18/11/2020;5;313
HL1013;2;17;18/11/2020;5;129
HL1019;4;9;18/11/2020;3;383
HL1006;3;16;18/11/2020;2;621
HL1020;3;1;18/11/2020;4;474
HL1013;2;2;18/11/2020;2;150
HL1021;3;15;18/11/2020;2;409
HL1021;2;14;19/11/2020;4;506
HL1004;5;7;19/11/2020;4;384
HL1008;3;5;19/11/2020;4;759
HL1013;5;6;19/11/2020;5;682
HL1013;4;5;19/11/2020;1;332
HL1013;2;11;19/11/2020;1;580
HL1022;1;1;19/11/2020;3;636
HL1006;4;10;19/11/2020;1;559
HL1010;2;10;19/11/2020;3;26
HL1012;4;3;19/11/2020;5;365
HL1006;4;14;19/11/2020;3;381
HL1009;3;11;19/11/2020;5;368
HL1022;4;10;19/11/2020;1;240
HL1014;4;4;19/11/2020;2;66
HL1002;3;5;19/11/2020;5;276
HL1019;3;5;19/11/2020;2;98
HL1022;5;5;19/11/2020;1;492
HL1020;1;9;19/11/2020;3;321
HL1014;1;14;19/11/2020;4;626
HL1005;1;13;19/11/2020;5;669
HL1008;4;7;19/11/2020;3;682
HL1004;3;16;19/11/2020;5;416
HL1002;3;1;19/11/2020;3;580
HL1013;4;15;19/11/2020;3;197
HL1008;2;12;19/11/2020;2;571
HL1022;2;13;19/11/2020;4;524
HL1010;1;16;19/11/2020;5;547
HL1004;1;16;19/11/2020;1;126
HL1021;3;10;19/11/2020;5;568
HL1023;5;10;19/11/2020;1;821
HL1013;2;7;19/11/2020;5;191
HL1011;4;3;19/11/2020;5;183
HL1003;2;2;19/11/2020;3;514
HL1018;3;14;19/11/2020;2;404
HL1023;3;17;19/11/2020;4;39
HL1002;2;5;19/11/2020;3;629
HL1020;3;14;19/11/2020;5;506
HL1008;1;16;19/11/2020;4;376
HL1015;1;5;19/11/2020;3;65
HL1014;1;8;19/11/2020;5;350
HL1015;5;9;19/11/2020;2;444
HL1020;2;6;19/11/2020;5;342
HL1019;2;10;19/11/2020;4;409
HL1011;5;5;19/11/2020;4;608
HL1018;2;10;19/11/2020;5;163
HL1015;1;4;19/11/2020;1;800
HL1008;5;12;20/11/2020;3;785
HL1008;3;14;20/11/2020;2;277
HL1024;2;3;20/11/2020;1;327
HL1001;3;17;20/11/2020;1;457
HL1009;5;8;20/11/2020;1;30
HL1023;2;13;20/11/2020;3;771
HL1008;2;5;20/11/2020;4;313
HL1014;3;6;20/11/2020;2;489
HL1011;3;3;20/11/2020;1;292
HL1018;1;10;20/11/2020;3;306
HL1024;5;6;20/11/2020;1;311
HL1006;1;5;20/11/2020;4;548
HL1004;2;12;20/11/2020;2;486
HL1001;3;8;20/11/2020;2;507
HL1018;2;14;20/11/2020;2;630
HL1013;3;14;20/11/2020;2;803
HL1014;4;9;20/11/2020;2;332
HL1012;1;7;20/11/2020;3;475
HL1001;4;1;20/11/2020;5;706
HL1015;1;15;20/11/2020;4;590
HL1005;5;13;20/11/2020;1;646
HL1004;3;11;20/11/2020;3;237
HL1009;5;13;20/11/2020;1;170
HL1013;3;2;20/11/2020;1;200
HL1016;5;9;20/11/2020;4;342
HL1013;5;13;20/11/2020;5;577
HL1013;5;5;20/11/2020;4;382
HL1009;4;1;20/11/2020;3;190
HL1024;3;2;20/11/2020;2;426
HL1001;5;4;20/11/2020;3;284
HL1009;4;2;20/11/2020;3;370
HL1005;2;1;20/11/2020;1;770
HL1009;1;8;20/11/2020;3;581
HL1022;3;2;20/11/2020;5;44
HL1020;2;16;20/11/2020;3;146
HL1018;4;5;20/11/2020;5;641
HL1013;2;10;20/11/2020;5;425
HL1003;5;11;20/11/2020;5;338
HL1008;2;5;20/11/2020;4;755
HL1017;5;17;20/11/2020;5;92
HL1021;5;15;20/11/2020;3;281
HL1015;5;8;20/11/2020;1;163
HL1003;3;15;20/11/2020;4;818
HL1003;1;14;20/11/2020;1;164
HL1013;4;9;20/11/2020;2;33
