SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1142;5;13;24/03/2018;1;665
HL1045;1;4;24/03/2018;5;120
HL1215;4;9;24/03/2018;5;367
HL1091;1;12;24/03/2018;3;512
HL1244;3;2;24/03/2018;4;736
HL1017;4;12;25/03/2018;1;555
HL1240;3;8;25/03/2018;2;88
HL1069;2;7;25/03/2018;2;245
HL1261;1;10;25/03/2018;1;761
HL1063;4;3;25/03/2018;2;657
HL1240;2;15;25/03/2018;4;640
HL1046;4;14;25/03/2018;4;422
HL1275;2;13;25/03/2018;1;788
HL1125;3;9;25/03/2018;5;447
HL1209;5;2;25/03/2018;5;596
HL1015;3;10;25/03/2018;1;153
HL1287;1;12;25/03/2018;3;265
HL1247;3;9;25/03/2018;5;567
HL1279;2;12;25/03/2018;4;604
HL1094;3;14;25/03/2018;5;442
HL1305;5;15;25/03/2018;2;477
HL1089;3;1;25/03/2018;4;116
HL1266;4;7;25/03/2018;5;362
HL1036;3;11;25/03/2018;4;478
HL1116;3;7;26/03/2018;3;320
HL1302;1;3;26/03/2018;1;636
HL1111;1;9;26/03/2018;5;367
HL1200;1;17;26/03/2018;2;635
HL1231;5;11;26/03/2018;2;325
HL1262;5;16;26/03/2018;1;104
HL1210;4;4;26/03/2018;5;556
HL1070;1;3;26/03/2018;2;680
HL1048;5;4;26/03/2018;4;448
HL1260;4;9;26/03/2018;1;401
HL1112;2;1;26/03/2018;3;249
HL1176;1;1;26/03/2018;3;440
HL1255;1;4;26/03/2018;3;81
HL1017;3;16;26/03/2018;4;681
HL1241;1;7;26/03/2018;4;715
HL1299;4;9;26/03/2018;3;476
HL1265;4;13;26/03/2018;5;564
HL1091;4;8;26/03/2018;1;11
HL1124;2;6;26/03/2018;5;606
HL1309;5;10;26/03/2018;4;63
HL1204;3;12;26/03/2018;2;599
HL1117;2;9;26/03/2018;5;445
HL1139;3;1;26/03/2018;2;343
HL1183;1;3;26/03/2018;3;718
HL1070;2;15;26/03/2018;4;562
HL1120;2;4;26/03/2018;1;159
HL1002;4;12;26/03/2018;1;694
HL1108;5;3;26/03/2018;4;334
HL1031;5;14;27/03/2018;3;301
HL1198;3;5;27/03/2018;1;200
HL1141;5;6;27/03/2018;2;383
HL1256;4;17;27/03/2018;2;358
HL1106;3;17;27/03/2018;4;485
HL1253;2;12;27/03/2018;5;633
HL1114;2;4;27/03/2018;3;239
HL1125;3;13;27/03/2018;5;655
HL1148;1;5;27/03/2018;4;614
HL1102;2;2;27/03/2018;3;313
HL1293;1;1;27/03/2018;1;753
HL1201;3;7;27/03/2018;5;452
HL1063;3;3;27/03/2018;1;546
HL1293;2;5;27/03/2018;2;822
HL1116;5;1;27/03/2018;3;443
HL1004;1;1;27/03/2018;4;703
HL1112;5;6;27/03/2018;5;182
HL1070;5;17;27/03/2018;5;83
HL1294;4;2;27/03/2018;5;565
HL1249;1;17;27/03/2018;2;232
HL1241;4;3;28/03/2018;5;133
HL1178;2;1;28/03/2018;1;269
HL1146;4;15;28/03/2018;2;621
HL1070;3;1;28/03/2018;3;697
HL1082;2;14;28/03/2018;3;450
HL1055;1;9;28/03/2018;1;425
HL1297;2;10;28/03/2018;1;493
HL1284;1;8;28/03/2018;5;320
HL1071;2;15;28/03/2018;5;226
HL1260;1;3;28/03/2018;4;524
HL1019;3;6;28/03/2018;2;459
HL1222;2;3;28/03/2018;1;206
HL1055;1;15;28/03/2018;5;276
HL1083;2;2;28/03/2018;5;520
HL1058;2;13;28/03/2018;5;255
HL1104;2;8;28/03/2018;4;553
HL1057;3;17;28/03/2018;4;660
HL1166;1;2;28/03/2018;5;267
HL1199;1;15;29/03/2018;5;65
HL1224;3;7;29/03/2018;2;73
HL1154;3;11;29/03/2018;3;553
HL1138;2;11;29/03/2018;2;264
HL1175;3;15;29/03/2018;2;234
HL1267;4;8;29/03/2018;3;731
HL1279;4;2;29/03/2018;4;753
HL1095;5;7;29/03/2018;3;222
HL1248;2;17;29/03/2018;2;239
HL1057;3;11;29/03/2018;4;219
HL1207;2;16;29/03/2018;1;345
HL1199;3;7;29/03/2018;5;556
HL1240;4;9;29/03/2018;1;429
HL1133;2;6;29/03/2018;5;476
HL1204;4;3;29/03/2018;4;533
HL1196;4;15;29/03/2018;2;268
HL1055;4;5;29/03/2018;1;366
HL1038;4;14;29/03/2018;5;170
HL1181;4;1;29/03/2018;4;610
HL1129;5;16;29/03/2018;3;787
HL1237;2;13;30/03/2018;2;340
HL1043;5;8;30/03/2018;1;572
HL1207;1;17;30/03/2018;1;721
HL1131;1;10;30/03/2018;2;214
HL1240;1;2;30/03/2018;1;391
HL1109;4;17;30/03/2018;5;613
HL1262;3;6;30/03/2018;1;368
HL1198;5;8;30/03/2018;3;236
HL1262;1;7;30/03/2018;2;633
HL1110;5;5;30/03/2018;5;742
HL1280;1;3;30/03/2018;4;818
HL1299;2;10;30/03/2018;2;593
HL1269;5;15;30/03/2018;2;22
HL1031;1;3;30/03/2018;4;49
HL1227;2;4;30/03/2018;3;162
HL1283;5;14;30/03/2018;3;219
HL1138;4;11;30/03/2018;1;206
HL1150;2;3;30/03/2018;3;581
HL1017;1;1;30/03/2018;5;401
HL1173;1;17;30/03/2018;1;528
HL1251;2;11;30/03/2018;5;104
HL1076;3;6;30/03/2018;4;347
HL1108;1;15;30/03/2018;3;472
HL1149;5;17;30/03/2018;1;40
HL1174;3;10;30/03/2018;1;384
HL1176;2;7;31/03/2018;1;791
HL1148;5;8;31/03/2018;4;618
HL1114;4;1;31/03/2018;4;718
HL1061;1;15;31/03/2018;1;307
HL1280;2;2;31/03/2018;4;656
HL1034;5;11;31/03/2018;1;556
HL1128;1;2;31/03/2018;5;119
HL1055;4;13;31/03/2018;5;145
HL1011;4;15;31/03/2018;4;166
HL1151;1;14;31/03/2018;3;134
HL1009;4;7;31/03/2018;3;455
HL1040;1;12;31/03/2018;2;767
HL1075;3;14;31/03/2018;1;565
HL1130;1;3;31/03/2018;2;698
HL1057;4;1;31/03/2018;1;97
HL1296;2;14;31/03/2018;1;182
HL1085;2;2;31/03/2018;1;806
HL1172;2;15;31/03/2018;5;496
HL1292;1;12;01/04/2018;5;83
HL1075;3;11;01/04/2018;1;714
HL1122;4;11;01/04/2018;1;159
HL1097;5;13;01/04/2018;2;381
HL1105;1;11;01/04/2018;3;59
HL1295;1;3;01/04/2018;1;759
HL1295;2;14;01/04/2018;3;318
HL1178;5;10;01/04/2018;1;656
HL1042;3;16;01/04/2018;2;700
HL1147;1;9;01/04/2018;3;303
HL1099;4;5;01/04/2018;4;475
HL1221;3;17;01/04/2018;2;724
HL1033;1;2;01/04/2018;1;233
HL1240;2;7;01/04/2018;3;559
HL1117;1;8;01/04/2018;5;739
HL1011;4;1;01/04/2018;2;161
HL1194;2;1;01/04/2018;5;222
HL1158;4;2;01/04/2018;3;388
HL1221;1;9;01/04/2018;4;763
HL1002;2;15;01/04/2018;5;596
HL1102;5;12;01/04/2018;4;808
HL1270;5;8;01/04/2018;3;396
HL1061;1;17;01/04/2018;5;141
HL1209;2;8;01/04/2018;2;582
HL1289;2;16;01/04/2018;5;333
HL1302;4;14;01/04/2018;5;162
HL1013;3;11;01/04/2018;2;303
HL1228;1;15;01/04/2018;3;443
HL1147;2;4;01/04/2018;4;334
HL1196;5;13;01/04/2018;5;822
HL1061;5;10;01/04/2018;1;526
HL1075;2;8;01/04/2018;3;693
HL1237;2;7;01/04/2018;5;406
HL1043;4;1;02/04/2018;2;13
HL1232;3;14;02/04/2018;1;670
HL1217;3;8;02/04/2018;2;179
HL1056;4;3;02/04/2018;5;230
HL1184;1;15;02/04/2018;3;223
HL1196;1;7;02/04/2018;5;90
HL1018;4;7;02/04/2018;4;574
HL1057;5;12;02/04/2018;4;213
HL1140;1;10;02/04/2018;5;536
HL1022;4;11;02/04/2018;4;332
HL1270;4;9;02/04/2018;3;502
HL1108;1;11;02/04/2018;4;796
HL1221;5;4;02/04/2018;1;495
HL1035;5;4;02/04/2018;1;280
HL1250;3;10;02/04/2018;1;372
HL1218;1;15;02/04/2018;4;84
HL1247;5;3;02/04/2018;1;72
HL1243;5;1;02/04/2018;1;293
HL1159;2;4;02/04/2018;3;536
HL1074;3;14;02/04/2018;3;262
HL1090;2;12;02/04/2018;4;616
HL1269;1;16;02/04/2018;2;5
HL1220;1;16;02/04/2018;4;471
HL1122;3;10;02/04/2018;4;710
HL1274;5;3;02/04/2018;1;456
HL1225;1;1;03/04/2018;2;479
HL1007;1;2;03/04/2018;3;451
HL1161;5;5;03/04/2018;3;191
HL1222;2;17;03/04/2018;4;242
HL1230;1;15;03/04/2018;4;683
HL1157;1;4;03/04/2018;1;696
HL1258;2;8;03/04/2018;3;471
HL1164;5;11;03/04/2018;3;1
HL1164;4;13;03/04/2018;5;231
HL1252;1;6;03/04/2018;3;167
HL1237;1;14;03/04/2018;5;118
HL1285;4;11;03/04/2018;5;453
HL1039;5;10;03/04/2018;4;668
HL1312;5;3;03/04/2018;3;788
HL1252;3;13;03/04/2018;2;338
HL1115;2;13;03/04/2018;1;411
HL1014;5;6;03/04/2018;4;649
HL1105;1;1;03/04/2018;4;161
HL1055;4;4;03/04/2018;2;486
HL1120;5;16;03/04/2018;5;265
HL1083;4;1;03/04/2018;2;756
HL1088;4;1;03/04/2018;4;674
HL1135;5;13;03/04/2018;5;287
HL1311;4;16;03/04/2018;5;88
HL1037;1;4;04/04/2018;1;765
HL1036;4;7;04/04/2018;3;252
HL1309;3;4;04/04/2018;2;812
HL1106;5;7;04/04/2018;3;9
HL1121;3;7;04/04/2018;5;594
HL1135;5;15;04/04/2018;5;602
HL1004;3;14;04/04/2018;5;535
HL1027;4;4;04/04/2018;3;104
HL1135;1;3;04/04/2018;2;23
HL1183;5;12;04/04/2018;2;600
HL1081;4;3;04/04/2018;5;189
HL1053;4;8;04/04/2018;4;461
HL1245;2;10;04/04/2018;1;106
HL1166;1;10;04/04/2018;5;70
HL1161;2;15;04/04/2018;5;38
HL1142;5;10;04/04/2018;5;709
HL1225;1;7;04/04/2018;1;605
HL1017;2;11;04/04/2018;2;440
HL1077;5;11;04/04/2018;2;636
HL1294;5;5;04/04/2018;5;440
HL1293;2;12;04/04/2018;1;588
HL1249;5;2;04/04/2018;4;577
HL1085;1;11;04/04/2018;5;191
HL1117;1;10;04/04/2018;4;168
HL1111;5;6;04/04/2018;4;195
HL1252;2;14;04/04/2018;3;146
HL1236;3;3;04/04/2018;2;68
HL1099;1;14;04/04/2018;4;233
HL1199;2;3;04/04/2018;1;451
HL1228;1;14;04/04/2018;2;637
HL1211;1;16;04/04/2018;4;198
HL1017;4;6;04/04/2018;5;51
HL1202;1;13;05/04/2018;2;639
HL1122;2;13;05/04/2018;5;322
HL1200;5;14;05/04/2018;1;453
HL1252;5;10;05/04/2018;1;705
HL1097;2;5;05/04/2018;3;260
HL1145;3;5;05/04/2018;1;731
HL1120;5;1;05/04/2018;5;660
HL1215;2;14;05/04/2018;4;652
HL1158;2;4;05/04/2018;1;663
HL1233;2;5;05/04/2018;2;8
HL1043;2;16;05/04/2018;2;242
HL1051;2;7;05/04/2018;3;496
HL1275;4;8;05/04/2018;3;377
HL1191;2;8;05/04/2018;3;663
HL1002;4;6;05/04/2018;4;34
HL1046;2;2;05/04/2018;2;188
HL1270;4;8;05/04/2018;4;470
HL1187;2;13;05/04/2018;3;567
HL1208;1;1;05/04/2018;1;353
HL1060;1;15;05/04/2018;5;697
HL1012;5;12;05/04/2018;3;773
HL1171;1;12;05/04/2018;1;296
HL1281;1;12;05/04/2018;4;475
HL1131;2;5;05/04/2018;2;630
HL1012;1;14;05/04/2018;1;705
HL1292;4;16;05/04/2018;1;83
HL1242;2;8;05/04/2018;2;119
HL1273;1;10;05/04/2018;2;314
HL1044;3;9;05/04/2018;3;393
HL1072;5;5;06/04/2018;5;512
HL1092;1;5;06/04/2018;1;584
HL1018;3;1;06/04/2018;3;468
HL1292;3;3;06/04/2018;2;471
HL1181;5;8;06/04/2018;4;413
HL1223;4;12;06/04/2018;5;299
HL1127;4;6;06/04/2018;4;549
HL1099;4;11;06/04/2018;3;120
HL1122;2;3;06/04/2018;1;513
HL1273;5;13;06/04/2018;1;51
HL1101;5;5;06/04/2018;3;83
HL1128;4;17;06/04/2018;3;776
HL1111;3;11;06/04/2018;5;449
HL1044;4;14;06/04/2018;4;276
HL1210;3;16;06/04/2018;3;10
HL1172;4;12;06/04/2018;1;290
HL1250;2;16;06/04/2018;3;543
HL1187;2;10;06/04/2018;5;513
HL1184;3;14;06/04/2018;4;353
HL1229;3;2;06/04/2018;3;421
HL1255;1;11;06/04/2018;2;219
HL1167;2;2;06/04/2018;5;557
HL1120;4;16;06/04/2018;1;96
HL1138;2;2;06/04/2018;4;145
HL1006;5;2;07/04/2018;4;609
HL1047;1;3;07/04/2018;2;787
HL1023;3;14;07/04/2018;3;594
HL1240;4;7;07/04/2018;1;34
HL1265;5;4;07/04/2018;5;699
HL1245;5;17;07/04/2018;3;646
HL1300;2;9;07/04/2018;4;107
HL1239;4;13;07/04/2018;3;563
HL1277;2;4;07/04/2018;3;128
HL1181;3;17;07/04/2018;2;483
HL1271;1;14;07/04/2018;1;777
HL1052;4;12;07/04/2018;2;220
HL1168;1;13;07/04/2018;3;703
HL1285;3;9;07/04/2018;2;32
HL1223;5;12;07/04/2018;5;292
HL1305;4;10;07/04/2018;4;186
HL1122;4;17;07/04/2018;2;628
HL1141;1;10;07/04/2018;1;773
HL1132;4;6;07/04/2018;4;455
HL1067;2;13;07/04/2018;5;356
HL1246;2;2;07/04/2018;2;549
HL1092;4;17;07/04/2018;3;20
HL1133;3;10;07/04/2018;2;136
HL1224;3;9;07/04/2018;1;80
HL1106;2;6;07/04/2018;1;236
HL1144;4;8;08/04/2018;4;476
HL1152;1;12;08/04/2018;5;612
HL1226;2;8;08/04/2018;3;246
HL1094;5;2;08/04/2018;4;38
HL1250;2;6;08/04/2018;2;606
HL1008;3;11;08/04/2018;3;235
HL1148;5;1;08/04/2018;5;183
HL1088;3;11;08/04/2018;4;548
HL1179;4;2;08/04/2018;5;294
HL1289;5;12;08/04/2018;5;89
HL1072;5;7;08/04/2018;3;800
HL1111;3;16;08/04/2018;5;198
HL1087;1;1;08/04/2018;4;35
HL1233;1;2;08/04/2018;3;556
HL1177;1;11;08/04/2018;5;71
HL1241;3;6;08/04/2018;2;723
HL1013;1;12;08/04/2018;4;10
HL1287;1;11;08/04/2018;4;19
HL1110;1;17;08/04/2018;4;650
HL1071;4;5;08/04/2018;3;253
HL1233;2;17;08/04/2018;2;256
HL1087;2;13;09/04/2018;3;197
HL1272;5;6;09/04/2018;2;567
HL1126;3;2;09/04/2018;3;520
HL1087;5;16;09/04/2018;2;542
HL1114;3;15;09/04/2018;1;504
HL1093;5;17;09/04/2018;1;564
HL1063;1;5;09/04/2018;1;249
HL1167;2;15;09/04/2018;4;508
HL1166;5;5;09/04/2018;3;818
HL1034;5;7;09/04/2018;2;296
HL1162;1;14;09/04/2018;1;66
HL1284;2;10;09/04/2018;4;265
HL1282;4;12;09/04/2018;5;440
HL1094;1;16;09/04/2018;5;735
HL1279;1;10;09/04/2018;5;686
HL1008;5;4;09/04/2018;2;537
HL1276;1;1;09/04/2018;4;269
HL1170;2;3;09/04/2018;1;236
HL1055;1;6;09/04/2018;5;113
HL1172;3;15;09/04/2018;3;618
HL1291;5;6;09/04/2018;2;701
HL1200;4;16;09/04/2018;4;180
HL1156;4;2;09/04/2018;4;815
HL1193;5;15;09/04/2018;1;349
HL1108;1;4;09/04/2018;4;43
HL1230;3;14;09/04/2018;1;265
HL1213;5;1;09/04/2018;5;559
HL1051;5;11;09/04/2018;4;631
HL1066;3;15;10/04/2018;3;503
HL1054;3;14;10/04/2018;4;811
HL1264;5;13;10/04/2018;1;78
HL1121;1;11;10/04/2018;5;137
HL1050;3;9;10/04/2018;2;513
HL1034;1;6;10/04/2018;4;176
HL1030;1;5;10/04/2018;4;316
HL1160;3;11;10/04/2018;2;454
HL1093;3;8;10/04/2018;2;537
HL1121;1;13;10/04/2018;1;4
HL1189;3;13;10/04/2018;1;755
HL1128;4;16;10/04/2018;2;675
HL1198;1;4;10/04/2018;4;204
HL1133;4;15;10/04/2018;5;753
HL1137;3;9;10/04/2018;5;373
HL1255;5;10;10/04/2018;4;777
HL1206;1;17;10/04/2018;1;222
HL1019;3;5;10/04/2018;4;253
HL1139;5;1;10/04/2018;1;183
HL1171;5;4;10/04/2018;4;583
HL1239;3;8;10/04/2018;1;269
HL1131;5;10;10/04/2018;1;141
HL1311;3;2;10/04/2018;4;338
HL1111;3;5;10/04/2018;3;392
HL1264;5;5;10/04/2018;5;376
HL1220;5;8;10/04/2018;5;573
HL1298;3;14;10/04/2018;1;361
HL1003;4;3;10/04/2018;1;450
HL1219;1;10;10/04/2018;3;685
HL1035;3;10;10/04/2018;3;92
HL1161;3;8;10/04/2018;4;674
HL1309;2;13;10/04/2018;5;417
HL1245;3;1;10/04/2018;3;14
HL1208;4;8;10/04/2018;1;228
HL1288;3;12;10/04/2018;5;670
HL1259;5;8;10/04/2018;2;238
HL1081;4;5;11/04/2018;1;489
HL1127;3;10;11/04/2018;2;164
HL1217;4;8;11/04/2018;3;554
HL1004;2;5;11/04/2018;2;671
HL1304;2;15;11/04/2018;5;12
HL1201;4;7;11/04/2018;4;678
HL1288;4;8;11/04/2018;3;279
HL1286;2;9;11/04/2018;5;722
HL1280;1;5;11/04/2018;4;268
HL1155;5;6;11/04/2018;3;146
HL1027;5;3;11/04/2018;5;145
HL1120;4;15;11/04/2018;2;696
HL1112;1;15;11/04/2018;2;221
HL1187;5;15;11/04/2018;3;375
HL1147;2;3;11/04/2018;5;648
HL1048;4;6;11/04/2018;2;349
HL1067;4;14;11/04/2018;3;154
HL1075;1;12;11/04/2018;3;91
HL1141;5;12;11/04/2018;4;382
HL1240;4;12;11/04/2018;3;612
HL1302;4;13;11/04/2018;4;578
HL1001;1;9;11/04/2018;2;20
HL1233;2;4;11/04/2018;3;765
HL1039;5;7;11/04/2018;3;178
HL1053;4;1;11/04/2018;5;559
HL1266;1;7;11/04/2018;2;249
HL1042;3;4;12/04/2018;1;759
HL1117;2;14;12/04/2018;4;86
HL1299;4;7;12/04/2018;3;531
HL1125;2;6;12/04/2018;3;321
HL1241;4;1;12/04/2018;4;31
HL1211;5;2;12/04/2018;1;229
HL1121;2;14;12/04/2018;5;261
HL1257;2;6;12/04/2018;1;448
HL1286;2;2;12/04/2018;4;592
HL1039;4;6;12/04/2018;4;800
HL1006;2;1;12/04/2018;5;366
HL1102;2;3;12/04/2018;1;769
HL1040;5;9;12/04/2018;5;430
HL1277;3;8;12/04/2018;5;654
HL1208;5;14;12/04/2018;4;107
HL1179;1;1;12/04/2018;1;125
HL1263;5;9;12/04/2018;1;741
HL1226;3;14;12/04/2018;3;685
HL1144;2;11;12/04/2018;5;619
HL1118;4;17;12/04/2018;3;442
HL1007;4;14;12/04/2018;2;6
HL1183;4;14;12/04/2018;1;37
HL1312;5;17;12/04/2018;4;27
HL1056;5;16;12/04/2018;4;578
HL1167;1;10;12/04/2018;5;546
HL1243;3;11;13/04/2018;3;690
HL1230;1;6;13/04/2018;4;462
HL1025;2;3;13/04/2018;3;618
HL1265;1;15;13/04/2018;5;35
HL1201;5;4;13/04/2018;3;216
HL1221;3;15;13/04/2018;3;108
HL1134;2;6;13/04/2018;3;507
HL1216;1;3;13/04/2018;3;441
HL1108;2;6;13/04/2018;3;777
HL1115;3;5;13/04/2018;4;815
HL1229;5;15;13/04/2018;2;74
HL1099;4;7;13/04/2018;2;325
HL1077;1;17;13/04/2018;3;390
HL1060;3;5;13/04/2018;5;480
HL1110;3;6;13/04/2018;1;749
HL1230;1;4;13/04/2018;1;703
HL1052;2;9;13/04/2018;4;566
HL1176;1;3;13/04/2018;5;367
HL1279;2;3;13/04/2018;1;541
HL1208;3;11;13/04/2018;1;153
HL1017;3;6;13/04/2018;4;141
HL1135;2;13;13/04/2018;3;807
HL1172;2;1;13/04/2018;2;338
HL1146;2;17;13/04/2018;2;599
HL1200;1;10;13/04/2018;1;525
HL1248;2;6;13/04/2018;4;479
HL1041;1;5;13/04/2018;5;594
HL1303;2;13;13/04/2018;5;807
HL1008;3;9;13/04/2018;2;802
HL1207;4;14;14/04/2018;3;207
HL1187;3;16;14/04/2018;4;670
HL1094;1;14;14/04/2018;3;723
HL1210;4;10;14/04/2018;2;7
HL1215;5;8;14/04/2018;3;211
HL1013;2;2;14/04/2018;2;237
HL1224;4;5;14/04/2018;2;570
HL1232;4;2;14/04/2018;5;762
HL1244;1;7;14/04/2018;4;23
HL1148;3;2;14/04/2018;1;364
HL1252;2;3;14/04/2018;1;650
HL1189;2;5;14/04/2018;5;617
HL1286;4;4;14/04/2018;5;212
HL1307;3;3;14/04/2018;5;683
HL1021;3;14;14/04/2018;5;32
HL1307;5;4;14/04/2018;2;163
HL1221;3;10;14/04/2018;4;744
HL1245;3;11;14/04/2018;3;369
HL1002;1;5;14/04/2018;4;599
HL1199;4;8;14/04/2018;3;583
HL1100;4;7;15/04/2018;2;420
HL1108;3;13;15/04/2018;3;102
HL1279;5;16;15/04/2018;3;354
HL1190;2;14;15/04/2018;2;660
HL1039;3;4;15/04/2018;4;622
HL1134;3;8;15/04/2018;3;628
HL1123;5;16;15/04/2018;2;1
HL1301;3;1;15/04/2018;5;669
HL1107;5;15;15/04/2018;1;563
HL1144;5;6;15/04/2018;2;43
HL1018;4;11;15/04/2018;1;159
HL1082;5;2;15/04/2018;2;89
HL1245;5;10;15/04/2018;3;450
HL1157;5;11;15/04/2018;2;136
HL1282;4;3;15/04/2018;4;531
HL1186;5;1;15/04/2018;2;233
HL1152;1;16;15/04/2018;4;352
HL1158;4;11;15/04/2018;1;288
HL1031;4;3;15/04/2018;2;683
HL1021;2;1;15/04/2018;1;370
HL1040;1;16;15/04/2018;5;586
HL1187;1;8;15/04/2018;3;666
HL1160;3;13;15/04/2018;3;395
HL1045;3;13;15/04/2018;3;429
HL1233;5;12;15/04/2018;2;635
HL1081;5;5;15/04/2018;1;507
HL1230;5;1;15/04/2018;5;794
HL1183;3;17;15/04/2018;5;465
HL1162;5;16;15/04/2018;5;13
HL1025;1;12;15/04/2018;5;751
HL1290;5;17;16/04/2018;5;211
HL1151;4;4;16/04/2018;3;642
HL1273;3;15;16/04/2018;2;437
HL1122;2;11;16/04/2018;5;125
HL1014;3;6;16/04/2018;4;58
HL1295;3;4;16/04/2018;5;648
HL1218;1;5;16/04/2018;3;311
HL1082;4;6;16/04/2018;2;724
HL1216;2;2;16/04/2018;4;206
HL1028;3;3;16/04/2018;3;49
HL1275;5;10;16/04/2018;4;120
HL1263;5;5;16/04/2018;3;514
HL1239;4;10;16/04/2018;2;74
HL1007;4;6;16/04/2018;3;244
HL1033;4;11;16/04/2018;3;571
HL1026;1;14;16/04/2018;5;547
HL1021;2;17;16/04/2018;4;167
HL1001;1;14;16/04/2018;3;508
HL1212;4;14;16/04/2018;1;41
HL1217;5;17;16/04/2018;3;729
HL1073;4;4;16/04/2018;4;618
HL1186;3;5;16/04/2018;3;526
HL1244;2;5;16/04/2018;4;769
HL1132;4;8;16/04/2018;1;185
HL1249;3;8;16/04/2018;4;324
HL1084;5;16;16/04/2018;2;632
HL1203;2;4;16/04/2018;3;331
HL1220;1;9;16/04/2018;5;616
HL1227;5;6;16/04/2018;1;685
HL1251;4;2;16/04/2018;2;23
HL1112;1;10;17/04/2018;2;767
HL1080;5;14;17/04/2018;4;155
HL1214;1;12;17/04/2018;4;485
HL1119;3;11;17/04/2018;2;59
HL1091;1;13;17/04/2018;5;117
HL1301;1;11;17/04/2018;4;602
HL1158;1;12;17/04/2018;3;476
HL1042;4;10;17/04/2018;4;421
HL1128;3;2;17/04/2018;3;349
HL1101;1;10;17/04/2018;4;230
HL1159;3;1;17/04/2018;2;682
HL1023;2;6;17/04/2018;2;92
HL1282;3;5;17/04/2018;2;746
HL1079;1;14;17/04/2018;5;45
HL1245;3;13;17/04/2018;3;706
HL1023;2;13;17/04/2018;3;724
HL1069;4;14;17/04/2018;4;346
HL1129;2;2;17/04/2018;2;333
HL1225;4;2;17/04/2018;2;710
HL1241;5;2;17/04/2018;1;145
HL1215;1;9;17/04/2018;2;731
HL1234;4;9;17/04/2018;1;632
HL1296;5;12;17/04/2018;5;524
HL1030;1;17;17/04/2018;4;617
HL1268;4;6;17/04/2018;2;77
HL1144;1;11;17/04/2018;5;131
HL1260;5;9;18/04/2018;2;315
HL1221;4;11;18/04/2018;3;474
HL1240;4;14;18/04/2018;4;319
HL1010;4;3;18/04/2018;4;605
HL1026;4;3;18/04/2018;3;474
HL1188;5;11;18/04/2018;3;367
HL1076;2;6;18/04/2018;4;776
HL1207;1;2;18/04/2018;1;719
HL1085;1;3;18/04/2018;3;442
HL1277;2;10;18/04/2018;3;122
HL1306;5;15;18/04/2018;3;171
HL1268;5;11;18/04/2018;4;119
HL1017;5;10;18/04/2018;1;160
HL1266;2;2;18/04/2018;5;240
HL1015;1;14;18/04/2018;5;589
HL1230;2;15;18/04/2018;2;531
HL1180;3;5;18/04/2018;2;140
HL1276;5;13;18/04/2018;5;804
HL1289;1;5;18/04/2018;1;529
HL1293;3;13;18/04/2018;5;388
HL1303;5;3;18/04/2018;4;392
HL1224;5;12;18/04/2018;2;657
HL1304;1;4;18/04/2018;1;434
HL1092;5;13;18/04/2018;4;550
HL1245;3;16;18/04/2018;4;30
HL1028;4;7;18/04/2018;1;681
HL1253;4;16;18/04/2018;2;573
HL1279;1;2;18/04/2018;3;144
HL1048;4;17;19/04/2018;3;419
HL1195;4;4;19/04/2018;2;443
HL1280;4;11;19/04/2018;1;534
HL1207;1;10;19/04/2018;2;366
HL1089;1;8;19/04/2018;3;311
HL1101;5;12;19/04/2018;2;90
HL1302;4;14;19/04/2018;4;408
HL1245;3;11;19/04/2018;1;675
HL1159;2;14;19/04/2018;3;677
HL1041;3;9;19/04/2018;1;280
HL1092;2;13;19/04/2018;3;19
HL1059;2;16;19/04/2018;4;42
HL1294;2;9;19/04/2018;5;780
HL1076;2;17;19/04/2018;1;274
HL1192;3;8;19/04/2018;4;819
HL1292;3;11;19/04/2018;5;805
HL1295;2;7;19/04/2018;5;171
HL1073;5;10;19/04/2018;2;239
HL1189;4;4;19/04/2018;3;773
HL1099;5;17;19/04/2018;5;714
HL1102;1;9;19/04/2018;2;33
HL1266;4;3;19/04/2018;1;362
HL1013;1;9;19/04/2018;2;325
HL1249;5;12;19/04/2018;1;787
HL1269;4;13;19/04/2018;2;731
HL1293;1;8;20/04/2018;1;319
HL1265;1;12;20/04/2018;1;817
HL1050;1;8;20/04/2018;1;447
HL1229;2;14;20/04/2018;3;737
HL1198;4;8;20/04/2018;2;98
HL1026;5;9;20/04/2018;2;575
HL1249;4;3;20/04/2018;3;341
HL1284;5;7;20/04/2018;1;775
HL1003;3;9;20/04/2018;2;26
HL1077;4;12;20/04/2018;1;115
HL1061;3;1;20/04/2018;2;751
HL1117;5;7;20/04/2018;5;374
HL1011;5;12;20/04/2018;2;502
HL1001;2;5;20/04/2018;5;539
HL1275;2;2;20/04/2018;3;232
HL1120;5;2;20/04/2018;1;121
HL1009;3;17;20/04/2018;2;511
HL1091;2;16;20/04/2018;5;344
HL1207;3;17;20/04/2018;5;424
HL1150;3;13;20/04/2018;4;625
HL1207;2;4;20/04/2018;5;152
HL1036;4;5;20/04/2018;4;739
HL1259;1;15;20/04/2018;2;366
HL1238;3;16;20/04/2018;2;430
HL1023;5;9;20/04/2018;5;195
HL1247;4;13;20/04/2018;3;493
HL1265;5;10;20/04/2018;4;412
HL1083;2;7;20/04/2018;5;380
