SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1015;5;11;28/06/2021;2;236
HL1017;5;9;11/04/2021;5;686
HL1018;5;15;11/09/2021;4;641
HL1007;3;5;01/09/2021;5;754
HL1018;3;8;18/04/2021;4;266
HL1022;4;3;22/11/2021;4;262
HL1023;1;12;21/03/2021;5;73
HL1019;3;8;03/10/2021;5;350
HL1022;3;2;14/11/2021;2;73
HL1004;5;10;11/02/2021;1;115
HL1020;3;9;27/12/2021;1;84
HL1016;5;12;21/11/2021;3;218
HL1007;1;4;06/12/2021;3;219
HL1018;5;5;16/08/2021;1;281
HL1008;2;16;05/07/2021;1;31
HL1005;4;11;10/11/2021;4;88
HL1009;1;8;22/08/2021;5;4
HL1021;5;13;03/03/2021;3;475
HL1019;1;6;13/03/2021;4;483
HL1009;1;7;22/05/2021;2;808
HL1001;5;16;05/02/2021;2;521
HL1009;3;3;03/08/2021;5;552
HL1009;1;14;19/06/2021;2;397
HL1004;1;13;25/10/2021;3;449
HL1010;1;6;20/06/2021;3;368
HL1010;2;2;21/05/2021;5;637
HL1019;2;10;12/11/2021;1;746
HL1016;5;12;06/12/2021;4;432
HL1012;4;12;05/11/2021;1;789
HL1020;4;13;20/07/2021;4;533
HL1010;4;16;18/06/2021;5;167
HL1002;3;13;19/11/2021;3;735
HL1003;3;12;08/09/2021;1;478
HL1023;2;16;24/07/2021;1;363
HL1005;3;6;24/05/2021;4;46
HL1001;5;10;04/10/2021;3;516
HL1020;1;5;12/06/2021;2;779
HL1012;4;6;24/11/2021;3;642
HL1002;1;16;10/03/2021;5;628
HL1022;1;5;13/05/2021;5;193
HL1002;3;3;21/08/2021;5;447
HL1017;4;8;13/04/2021;4;46
HL1012;4;2;21/06/2021;3;385
HL1012;4;15;23/02/2021;2;746
HL1017;4;15;27/09/2021;3;632
HL1014;2;17;12/06/2021;2;552
HL1015;4;17;13/03/2021;4;678
HL1009;3;12;11/02/2021;5;742
HL1023;5;6;27/04/2021;4;724
HL1007;1;4;26/05/2021;3;231
HL1008;3;8;23/03/2021;5;293
HL1004;1;9;27/07/2021;3;509
HL1012;5;7;12/02/2021;3;8
HL1020;3;13;17/03/2021;4;233
HL1024;5;10;04/04/2021;1;682
HL1001;3;7;03/12/2021;1;227
HL1016;4;9;14/06/2021;5;666
HL1018;1;12;15/04/2021;4;306
HL1009;4;17;26/11/2021;4;317
HL1016;2;6;02/11/2021;3;703
HL1002;2;6;21/10/2021;1;336
HL1016;1;4;18/06/2021;1;84
HL1015;2;11;23/04/2021;4;308
HL1020;2;1;17/04/2021;3;359
HL1018;4;13;11/02/2021;5;794
HL1001;4;4;28/04/2021;4;446
HL1012;3;8;17/09/2021;3;484
HL1014;3;3;10/07/2021;5;753
HL1014;1;1;13/05/2021;1;660
HL1009;2;10;06/02/2021;3;232
HL1022;5;13;02/08/2021;2;636
HL1023;2;5;02/04/2021;5;217
HL1020;1;13;01/12/2021;2;208
HL1017;1;1;01/01/2021;1;32
HL1007;2;10;28/03/2021;2;76
HL1001;1;14;24/06/2021;4;73
HL1012;5;1;08/01/2021;3;784
HL1009;3;7;03/11/2021;2;220
HL1010;5;6;09/04/2021;1;192
HL1017;2;17;17/07/2021;4;36
HL1006;1;4;06/10/2021;1;50
HL1021;4;15;23/11/2021;1;173
HL1009;4;12;09/10/2021;5;723
HL1015;3;12;04/09/2021;2;341
HL1012;1;16;05/03/2021;4;782
HL1014;3;14;11/10/2021;4;704
HL1009;1;17;10/01/2021;2;639
HL1012;4;14;26/01/2021;5;327
HL1015;2;15;04/04/2021;1;19
HL1007;1;11;10/05/2021;2;306
HL1015;3;14;24/10/2021;3;690
HL1008;5;1;14/12/2021;4;436
HL1002;3;3;10/10/2021;3;637
HL1021;2;15;02/12/2021;1;136
HL1022;3;3;15/12/2021;3;453
HL1006;4;10;04/05/2021;4;808
HL1003;5;15;12/12/2021;4;568
HL1023;2;15;04/08/2021;5;501
HL1005;4;5;01/05/2021;2;72
HL1003;3;12;10/11/2021;4;257
HL1006;3;16;21/05/2021;4;23
HL1012;1;14;10/03/2021;1;326
HL1016;2;2;04/12/2021;3;180
HL1020;2;9;05/06/2021;1;52
HL1005;1;4;28/11/2021;2;111
HL1010;5;5;27/10/2021;5;617
HL1017;4;12;14/08/2021;4;179
HL1006;1;11;05/03/2021;4;763
HL1020;5;12;13/05/2021;2;228
HL1020;2;8;03/09/2021;2;688
HL1016;4;2;14/01/2021;3;140
HL1003;3;3;21/01/2021;4;237
HL1023;1;6;02/03/2021;2;453
HL1021;5;7;18/02/2021;5;156
HL1002;1;8;24/11/2021;4;432
HL1017;5;13;12/11/2021;1;746
HL1004;3;17;27/05/2021;3;338
HL1017;5;4;22/11/2021;3;678
HL1006;3;9;24/08/2021;2;406
HL1019;4;14;02/09/2021;1;281
HL1017;3;10;02/01/2021;2;697
HL1016;3;16;01/04/2021;1;67
HL1021;1;11;07/05/2021;1;29
HL1020;4;11;09/05/2021;1;315
HL1001;2;1;10/07/2021;5;60
HL1011;4;5;14/02/2021;3;461
HL1002;2;2;17/06/2021;5;268
HL1010;4;6;24/10/2021;3;741
HL1006;5;17;14/06/2021;1;460
HL1009;2;3;26/04/2021;4;128
HL1019;3;8;14/04/2021;5;588
HL1008;3;3;14/09/2021;5;239
HL1022;3;7;01/12/2021;4;102
HL1024;4;8;26/01/2021;2;657
HL1010;5;9;23/12/2021;2;785
HL1009;5;5;05/02/2021;2;113
HL1010;4;16;17/09/2021;1;631
HL1022;2;13;23/01/2021;3;409
HL1018;2;7;12/05/2021;1;93
HL1014;2;3;27/10/2021;1;488
HL1007;3;10;21/07/2021;1;41
HL1011;3;12;10/09/2021;1;414
HL1014;5;1;12/08/2021;1;357
HL1005;2;14;15/07/2021;4;372
HL1013;2;6;25/01/2021;4;154
HL1003;2;15;08/03/2021;4;641
HL1018;1;15;01/07/2021;3;80
HL1001;2;6;14/09/2021;5;328
HL1002;1;7;16/08/2021;2;776
HL1011;5;17;05/07/2021;1;513
HL1016;2;6;18/05/2021;5;247
HL1014;5;3;12/05/2021;5;790
HL1005;4;2;21/10/2021;1;157
HL1002;5;10;04/07/2021;4;768
HL1014;4;2;23/11/2021;1;537
HL1001;5;6;10/03/2021;5;543
HL1020;3;16;18/07/2021;5;479
HL1002;5;17;11/08/2021;2;425
HL1016;3;6;03/01/2021;2;559
HL1003;1;14;18/11/2021;1;650
HL1011;1;12;08/01/2021;1;470
HL1015;1;9;12/01/2021;2;527
HL1006;1;4;02/09/2021;2;735
HL1002;3;1;13/05/2021;5;378
HL1018;2;9;04/03/2021;4;314
HL1019;5;6;09/11/2021;2;426
HL1022;3;10;17/02/2021;4;31
HL1022;2;7;12/04/2021;4;777
HL1023;2;3;23/12/2021;1;646
HL1015;2;15;03/09/2021;1;814
HL1010;5;12;08/06/2021;4;106
HL1024;2;7;11/11/2021;3;376
HL1022;1;5;19/09/2021;2;592
HL1001;3;10;18/06/2021;5;596
HL1022;3;11;25/12/2021;1;492
HL1022;1;15;23/12/2021;5;120
HL1006;3;8;26/09/2021;3;130
HL1008;2;10;02/07/2021;1;710
HL1002;1;17;28/10/2021;3;532
HL1001;5;2;19/11/2021;1;385
HL1017;1;14;20/11/2021;1;664
HL1007;2;11;20/11/2021;1;97
HL1022;5;5;17/06/2021;1;233
HL1009;2;16;10/09/2021;5;459
HL1013;4;16;24/09/2021;1;604
HL1011;5;17;17/08/2021;3;559
HL1008;5;5;16/03/2021;2;212
HL1017;5;3;26/04/2021;5;639
HL1012;4;6;24/07/2021;5;815
HL1016;5;15;02/03/2021;1;513
HL1005;4;2;22/09/2021;4;443
HL1006;5;4;03/06/2021;5;616
HL1018;4;2;05/12/2021;5;799
HL1013;2;7;20/11/2021;2;235
HL1007;3;15;13/08/2021;5;314
HL1018;3;17;09/06/2021;5;673
HL1004;2;5;12/08/2021;2;387
HL1007;1;15;27/10/2021;3;621
HL1021;4;5;18/07/2021;4;385
HL1016;4;6;25/06/2021;3;14
HL1008;1;12;18/12/2021;4;25
HL1001;4;10;05/06/2021;3;519
HL1022;3;17;20/09/2021;2;235
HL1003;1;5;16/10/2021;4;455
HL1015;5;9;14/12/2021;3;739
HL1008;1;14;20/05/2021;4;57
HL1017;5;13;07/07/2021;3;79
HL1014;4;6;17/11/2021;1;699
HL1018;2;14;26/02/2021;1;227
HL1013;2;16;26/10/2021;4;216
HL1024;2;14;25/11/2021;2;223
HL1023;3;12;24/05/2021;1;131
HL1017;5;15;04/11/2021;2;390
HL1021;3;14;14/12/2021;3;642
HL1011;3;4;11/08/2021;3;34
HL1016;2;13;20/12/2021;4;94
HL1016;4;5;09/01/2021;2;754
HL1021;2;10;17/01/2021;4;25
HL1023;5;10;23/03/2021;1;466
HL1012;1;4;22/05/2021;3;379
HL1013;1;10;19/03/2021;5;507
HL1016;5;10;16/06/2021;3;106
HL1009;3;13;07/02/2021;4;754
HL1023;3;15;05/04/2021;2;306
HL1021;5;15;21/08/2021;2;245
HL1007;2;17;15/09/2021;4;276
HL1003;1;8;14/06/2021;4;211
HL1001;5;9;01/04/2021;3;82
HL1003;2;14;14/10/2021;3;300
HL1009;5;15;11/06/2021;4;640
HL1021;2;6;02/10/2021;2;618
HL1009;4;10;24/07/2021;2;10
HL1015;2;15;14/03/2021;4;584
HL1015;5;7;25/02/2021;2;248
HL1012;2;7;16/11/2021;3;271
HL1013;1;11;07/03/2021;3;479
HL1016;3;3;05/09/2021;4;452
HL1012;2;15;13/02/2021;4;294
HL1011;1;16;08/01/2021;5;401
HL1002;4;6;03/07/2021;3;461
HL1018;5;13;28/04/2021;4;737
HL1004;4;15;20/07/2021;5;214
HL1006;5;4;15/07/2021;2;366
HL1010;4;17;18/12/2021;3;435
HL1022;3;16;10/10/2021;1;545
HL1021;4;14;28/02/2021;2;245
HL1001;1;14;04/01/2021;2;361
HL1004;1;4;15/07/2021;3;34
HL1012;5;4;05/11/2021;3;575
HL1005;5;16;20/06/2021;3;24
HL1013;2;6;07/12/2021;2;344
HL1019;2;1;13/11/2021;4;78
HL1015;2;13;20/06/2021;2;174
HL1003;2;12;13/09/2021;5;733
HL1005;5;8;01/05/2021;4;708
HL1005;3;3;15/03/2021;4;753
HL1011;3;12;20/03/2021;1;498
HL1011;1;10;20/01/2021;4;718
HL1020;4;5;17/03/2021;5;353
HL1001;5;11;21/09/2021;1;396
HL1022;3;11;23/04/2021;1;593
HL1024;5;9;21/10/2021;5;593
HL1014;1;10;18/01/2021;5;229
HL1007;1;14;03/01/2021;5;182
HL1017;5;10;07/11/2021;3;801
HL1010;4;14;13/03/2021;4;39
HL1021;5;13;16/11/2021;1;11
HL1020;1;9;26/03/2021;4;609
HL1015;5;12;19/11/2021;1;727
HL1001;5;9;18/03/2021;4;658
HL1013;4;5;13/06/2021;1;756
HL1008;3;10;25/12/2021;1;758
HL1018;3;11;15/11/2021;4;586
HL1005;4;7;21/04/2021;4;478
HL1023;1;16;15/09/2021;4;510
HL1015;3;12;07/01/2021;3;134
HL1016;5;15;19/02/2021;5;798
HL1008;2;15;25/02/2021;1;538
HL1021;2;8;09/11/2021;1;190
HL1015;2;6;17/06/2021;5;536
HL1015;4;13;11/04/2021;3;223
HL1024;2;3;04/08/2021;4;64
HL1021;4;6;10/05/2021;3;174
HL1021;1;15;19/07/2021;4;456
HL1002;3;9;06/03/2021;1;494
HL1017;3;11;12/08/2021;3;810
HL1018;5;9;04/02/2021;3;395
HL1019;4;2;26/01/2021;5;144
HL1021;5;3;25/05/2021;2;609
HL1011;5;8;22/08/2021;5;160
HL1014;5;12;05/03/2021;3;160
HL1022;1;15;25/05/2021;4;537
HL1024;5;7;17/08/2021;2;78
HL1014;5;12;01/10/2021;3;138
HL1017;2;14;27/02/2021;3;50
HL1017;3;9;19/09/2021;3;197
HL1012;1;15;28/11/2021;4;768
HL1007;1;3;13/10/2021;2;231
HL1010;3;10;15/10/2021;1;748
HL1014;4;12;12/10/2021;2;299
HL1021;3;13;03/05/2021;5;195
HL1003;3;7;16/03/2021;4;799
HL1015;3;14;23/09/2021;5;496
HL1006;3;7;16/11/2021;5;214
HL1001;2;6;22/06/2021;2;391
HL1013;2;16;20/01/2021;1;241
HL1023;4;5;24/01/2021;4;312
HL1023;3;17;05/11/2021;1;523
HL1020;5;8;25/11/2021;5;550
HL1019;1;11;13/01/2021;2;364
HL1006;4;14;19/08/2021;2;478
HL1003;3;8;13/05/2021;2;452
HL1014;5;16;13/09/2021;5;85
HL1010;1;1;23/10/2021;1;627
HL1015;2;5;12/05/2021;1;519
HL1010;1;17;04/06/2021;1;650
HL1012;1;10;21/05/2021;1;796
HL1001;2;14;08/02/2021;1;512
HL1009;4;13;17/10/2021;3;144
HL1007;5;3;18/06/2021;1;45
HL1003;2;4;16/03/2021;3;132
HL1006;5;6;14/07/2021;3;105
HL1002;4;10;05/01/2021;5;816
HL1010;2;2;09/06/2021;4;51
HL1016;3;15;23/09/2021;1;524
HL1015;3;7;19/12/2021;1;626
HL1006;2;5;12/08/2021;5;163
HL1021;4;3;02/09/2021;4;303
HL1006;5;1;15/08/2021;4;235
HL1005;3;1;10/03/2021;2;497
HL1011;5;11;16/08/2021;4;129
HL1001;5;8;26/03/2021;5;678
HL1017;4;11;08/09/2021;3;292
HL1011;3;3;17/01/2021;4;554
HL1022;3;14;10/08/2021;3;526
HL1001;1;4;17/07/2021;5;756
HL1005;1;2;08/11/2021;5;431
HL1015;1;5;20/05/2021;5;757
HL1002;4;1;03/01/2021;2;683
HL1023;5;11;20/07/2021;1;94
HL1020;4;6;17/08/2021;3;506
HL1016;1;2;23/04/2021;1;729
HL1005;1;13;18/11/2021;3;676
HL1009;5;13;15/10/2021;1;268
HL1004;4;11;20/10/2021;2;5
HL1017;4;8;05/10/2021;4;239
HL1019;2;10;07/07/2021;2;641
HL1005;3;13;06/11/2021;5;286
HL1014;3;11;18/05/2021;4;96
HL1008;2;12;04/06/2021;1;113
HL1015;5;7;26/02/2021;2;225
HL1005;5;15;28/10/2021;3;492
HL1013;1;13;04/12/2021;4;45
HL1021;2;3;20/10/2021;1;87
HL1008;3;13;08/11/2021;5;430
HL1008;2;4;18/02/2021;4;233
HL1021;1;2;20/05/2021;1;430
HL1005;5;10;24/11/2021;1;360
HL1004;3;11;12/03/2021;3;794
HL1018;3;5;20/12/2021;2;665
HL1015;2;7;26/03/2021;4;588
HL1004;5;11;28/12/2021;4;657
HL1015;2;7;07/08/2021;3;23
HL1008;2;15;16/11/2021;4;496
HL1024;4;17;25/07/2021;4;216
HL1004;3;4;04/08/2021;5;481
HL1010;5;7;10/08/2021;3;816
HL1016;1;13;12/07/2021;5;117
HL1019;2;12;11/05/2021;3;218
HL1019;3;11;07/05/2021;4;180
HL1018;5;17;11/10/2021;4;337
HL1013;5;1;27/09/2021;4;594
HL1001;2;8;28/12/2021;4;66
HL1011;1;16;28/05/2021;5;505
HL1014;2;6;12/08/2021;1;122
HL1014;1;14;03/09/2021;5;115
HL1011;1;14;21/11/2021;4;509
HL1015;3;11;06/04/2021;2;715
HL1011;2;4;09/02/2021;2;531
HL1019;2;4;03/03/2021;5;583
HL1010;1;8;04/12/2021;2;225
HL1008;2;7;18/07/2021;4;696
HL1015;5;14;24/02/2021;5;537
HL1015;4;3;21/06/2021;3;726
HL1008;1;16;21/07/2021;1;712
HL1022;2;5;13/10/2021;5;346
HL1006;3;11;01/04/2021;3;248
HL1013;1;6;17/05/2021;4;402
HL1013;5;8;24/05/2021;1;214
HL1009;1;17;05/03/2021;3;33
HL1018;2;17;28/06/2021;3;520
HL1015;4;17;02/06/2021;4;80
HL1002;2;11;19/04/2021;3;707
HL1006;2;6;11/07/2021;3;786
HL1010;5;5;10/02/2021;2;40
HL1006;1;9;25/10/2021;1;554
HL1002;4;9;02/12/2021;3;707
HL1007;2;8;03/11/2021;3;328
HL1019;4;6;24/11/2021;5;533
HL1009;4;3;26/12/2021;5;552
HL1006;1;16;14/11/2021;3;495
HL1024;3;1;01/07/2021;2;171
HL1022;2;3;01/06/2021;3;78
HL1011;1;1;17/03/2021;3;418
HL1021;1;6;08/12/2021;1;91
HL1011;4;1;08/01/2021;3;633
HL1015;2;11;23/03/2021;4;575
HL1018;3;3;07/01/2021;1;401
HL1003;2;13;21/06/2021;2;566
HL1008;2;4;10/03/2021;5;375
HL1015;2;2;20/02/2021;5;247
HL1024;5;16;28/04/2021;4;749
HL1024;4;4;26/03/2021;2;448
HL1013;1;14;10/04/2021;5;272
HL1018;1;4;08/08/2021;3;408
HL1015;5;9;17/12/2021;3;40
HL1024;3;2;14/04/2021;3;362
HL1015;1;16;26/11/2021;4;64
HL1001;5;7;01/10/2021;2;162
HL1018;4;17;21/12/2021;3;683
HL1022;1;9;01/11/2021;4;83
HL1011;2;8;03/05/2021;3;599
HL1021;5;4;07/07/2021;5;742
HL1015;3;2;22/12/2021;2;658
HL1007;3;10;08/09/2021;1;155
HL1016;4;15;02/03/2021;4;721
HL1002;1;8;24/04/2021;1;117
HL1016;1;5;04/07/2021;4;374
HL1007;4;5;03/12/2021;5;169
HL1021;4;4;28/11/2021;3;220
HL1014;2;15;11/12/2021;1;772
HL1008;1;13;28/06/2021;1;678
HL1003;4;11;10/06/2021;3;462
HL1004;2;6;24/11/2021;1;85
HL1008;3;6;05/12/2021;1;113
HL1021;2;6;01/10/2021;5;419
HL1002;1;6;12/06/2021;3;109
HL1002;1;15;01/07/2021;1;326
HL1015;1;8;09/01/2021;5;671
HL1003;1;9;19/01/2021;5;699
HL1007;1;8;13/04/2021;3;800
HL1003;4;4;24/12/2021;5;669
HL1004;1;4;05/06/2021;5;558
HL1017;2;9;09/05/2021;2;570
HL1010;1;11;16/07/2021;5;236
HL1012;1;8;02/09/2021;5;663
HL1020;4;7;15/11/2021;5;546
HL1004;5;9;07/10/2021;3;62
HL1012;1;16;18/12/2021;1;97
HL1018;4;9;18/12/2021;2;609
HL1013;2;12;06/12/2021;4;76
HL1016;4;1;13/01/2021;4;728
HL1024;4;7;19/12/2021;2;751
HL1013;1;2;16/03/2021;3;642
HL1007;5;4;01/08/2021;1;245
HL1021;4;15;02/07/2021;2;315
HL1021;3;13;04/01/2021;5;215
HL1018;1;14;17/10/2021;2;415
HL1005;2;17;04/09/2021;3;578
HL1015;3;3;28/05/2021;3;458
HL1019;4;7;19/04/2021;1;359
HL1004;1;9;04/03/2021;4;662
HL1024;3;6;02/10/2021;1;761
HL1018;2;2;01/11/2021;1;790
HL1023;2;10;14/07/2021;5;353
HL1002;4;13;03/06/2021;2;672
HL1002;1;7;19/12/2021;3;787
HL1002;2;7;22/08/2021;5;582
HL1001;4;7;21/12/2021;1;515
HL1012;1;9;25/01/2021;3;152
HL1003;2;4;23/03/2021;1;43
HL1024;1;8;04/10/2021;2;235
HL1021;2;8;08/10/2021;4;219
HL1016;3;1;11/04/2021;3;640
HL1016;2;17;27/12/2021;1;372
HL1006;3;4;12/01/2021;5;89
HL1011;2;1;24/09/2021;1;1
HL1024;3;14;18/07/2021;5;547
HL1007;4;10;16/03/2021;3;802
HL1006;2;10;15/01/2021;4;317
HL1001;5;17;26/11/2021;2;684
HL1006;1;3;20/04/2021;4;660
HL1014;3;8;14/02/2021;3;405
HL1021;5;9;10/08/2021;1;41
HL1001;3;16;13/10/2021;2;296
HL1005;3;1;15/03/2021;1;418
HL1021;2;14;06/03/2021;4;585
HL1017;1;15;26/02/2021;4;116
HL1016;4;15;12/06/2021;3;689
HL1011;3;4;25/01/2021;1;487
HL1014;3;13;16/12/2021;1;803
HL1015;4;17;17/09/2021;2;596
HL1004;1;14;04/12/2021;5;702
HL1004;3;12;23/01/2021;1;506
HL1005;2;8;13/07/2021;3;587
HL1005;5;3;06/10/2021;1;619
HL1009;5;16;23/06/2021;5;709
HL1016;2;7;17/01/2021;2;196
HL1010;1;11;04/06/2021;4;518
HL1006;1;7;27/12/2021;2;124
HL1006;1;2;02/10/2021;5;532
HL1005;2;8;03/12/2021;5;131
HL1020;5;2;13/01/2021;4;608
HL1012;4;2;08/03/2021;4;230
HL1004;2;17;26/07/2021;3;645
HL1017;1;14;22/04/2021;4;711
HL1024;2;15;22/04/2021;1;472
HL1011;3;1;01/10/2021;3;699
HL1004;4;10;13/09/2021;3;783
HL1014;3;17;04/01/2021;5;319
HL1015;1;6;01/08/2021;2;215
HL1004;3;12;08/06/2021;2;746
HL1006;2;14;21/10/2021;4;411
HL1014;3;5;21/10/2021;4;496
HL1008;5;10;02/08/2021;3;665
HL1005;5;6;01/07/2021;5;48
HL1022;1;9;17/07/2021;3;424
HL1011;3;7;18/01/2021;5;579
HL1013;4;5;24/03/2021;3;415
HL1007;1;6;16/08/2021;4;255
HL1003;1;7;25/12/2021;4;182
HL1021;3;13;04/12/2021;1;583
HL1013;5;6;12/09/2021;5;493
HL1022;3;11;25/01/2021;2;741
HL1013;1;1;05/12/2021;1;221
HL1024;4;1;07/02/2021;5;621
HL1007;1;10;05/01/2021;1;60
HL1007;1;6;17/03/2021;2;143
HL1006;3;2;06/09/2021;2;445
HL1015;2;6;10/07/2021;1;642
HL1017;4;11;11/10/2021;5;432
HL1008;4;9;14/08/2021;3;581
HL1018;5;10;11/01/2021;5;373
HL1019;2;5;24/01/2021;4;434
HL1019;5;15;18/09/2021;1;773
HL1020;1;8;10/08/2021;1;652
HL1011;1;4;23/12/2021;3;265
HL1022;5;12;12/09/2021;1;652
HL1019;2;11;15/05/2021;4;101
HL1009;3;10;06/02/2021;3;536
HL1018;1;2;11/01/2021;3;267
HL1014;5;8;25/10/2021;3;590
HL1012;5;11;21/02/2021;2;111
HL1020;5;16;20/06/2021;4;470
HL1023;1;2;17/03/2021;4;353
HL1016;4;7;22/09/2021;2;148
HL1019;2;12;24/03/2021;1;776
HL1006;5;7;04/06/2021;5;55
HL1007;3;4;17/05/2021;2;126
HL1001;1;16;21/10/2021;2;690
HL1002;5;16;20/07/2021;5;669
HL1012;5;2;11/12/2021;3;519
HL1013;3;2;23/12/2021;1;222
HL1006;2;11;12/03/2021;1;469
HL1011;1;8;20/10/2021;5;204
HL1017;4;4;26/12/2021;1;565
HL1017;1;9;27/05/2021;4;143
HL1023;4;10;15/12/2021;4;548
HL1024;3;5;19/10/2021;3;450
HL1021;2;4;20/12/2021;5;109
HL1017;4;10;24/06/2021;2;414
HL1010;5;14;01/10/2021;3;556
HL1016;4;12;07/08/2021;5;397
HL1008;4;2;23/03/2021;5;749
HL1013;5;12;20/07/2021;3;227
HL1024;1;2;09/11/2021;5;421
HL1015;1;14;05/03/2021;5;779
HL1011;5;15;15/07/2021;4;257
HL1015;1;8;07/09/2021;1;463
HL1002;3;2;04/04/2021;5;10
HL1010;3;4;09/07/2021;3;348
HL1016;5;1;24/08/2021;5;129
HL1020;1;17;01/06/2021;1;659
HL1022;2;4;07/05/2021;3;479
HL1004;3;14;17/11/2021;1;554
HL1005;4;16;15/01/2021;1;334
HL1007;3;3;11/01/2021;5;498
HL1015;1;11;04/09/2021;2;160
HL1007;3;6;09/02/2021;2;615
HL1019;1;5;28/07/2021;4;51
HL1010;1;7;24/04/2021;2;606
HL1010;5;8;10/05/2021;4;2
HL1008;2;7;10/03/2021;3;781
HL1020;4;11;09/06/2021;2;237
HL1021;3;6;09/07/2021;5;560
HL1011;5;17;04/09/2021;2;617
HL1020;1;6;26/12/2021;1;219
HL1013;3;12;27/03/2021;1;29
HL1007;3;2;15/02/2021;1;766
HL1002;3;3;14/10/2021;3;709
HL1003;4;6;27/02/2021;5;446
HL1022;5;1;09/09/2021;2;577
HL1003;4;14;15/08/2021;4;394
HL1004;3;15;01/10/2021;1;706
HL1002;1;6;17/08/2021;3;734
HL1022;4;16;23/08/2021;5;322
HL1018;3;7;07/05/2021;4;165
HL1019;4;3;11/08/2021;3;169
HL1009;2;11;14/01/2021;2;522
HL1008;1;4;06/11/2021;2;780
HL1019;4;13;26/06/2021;1;634
HL1023;4;9;04/12/2021;4;10
HL1010;3;13;04/03/2021;3;358
HL1024;4;13;03/03/2021;3;405
HL1001;4;14;09/08/2021;4;334
HL1006;4;13;07/08/2021;5;579
HL1012;4;7;16/08/2021;2;246
HL1012;4;8;01/03/2021;3;561
HL1024;5;14;28/03/2021;4;702
HL1017;4;15;02/03/2021;1;701
HL1004;5;15;12/03/2021;4;55
HL1003;1;15;19/07/2021;3;436
HL1002;5;16;17/07/2021;3;257
HL1023;2;13;08/02/2021;4;568
HL1010;2;5;02/01/2021;4;371
HL1017;1;1;24/02/2021;5;167
HL1008;3;15;06/06/2021;5;680
HL1009;1;15;10/09/2021;3;388
HL1002;5;12;11/03/2021;4;454
HL1013;3;17;05/08/2021;4;268
HL1012;1;1;27/07/2021;2;227
HL1018;5;12;15/05/2021;3;309
HL1005;5;10;28/02/2021;2;82
HL1018;3;5;15/11/2021;2;113
HL1024;5;9;02/02/2021;1;711
HL1015;1;7;16/10/2021;1;312
HL1020;2;3;08/03/2021;1;753
HL1016;1;12;14/12/2021;5;175
HL1010;4;10;26/08/2021;3;285
HL1009;1;15;20/12/2021;2;197
HL1002;1;6;24/08/2021;3;647
HL1001;2;11;01/11/2021;3;707
HL1024;2;8;04/08/2021;3;152
HL1001;3;14;10/12/2021;4;365
HL1004;1;3;22/05/2021;3;745
HL1014;4;11;25/12/2021;3;184
HL1021;3;13;13/09/2021;1;714
HL1022;1;1;14/03/2021;3;410
HL1008;4;6;24/11/2021;1;312
HL1015;5;15;27/07/2021;1;527
HL1001;5;4;13/03/2021;5;377
HL1008;4;2;07/10/2021;1;351
HL1005;4;1;18/08/2021;3;725
HL1011;2;5;17/12/2021;4;246
HL1024;4;12;19/10/2021;5;578
HL1002;4;4;11/11/2021;4;396
HL1017;2;7;03/10/2021;1;441
HL1004;3;16;15/06/2021;5;42
HL1005;2;7;26/01/2021;3;753
HL1007;2;17;01/05/2021;4;197
HL1023;5;7;07/11/2021;3;4
HL1024;5;13;12/03/2021;3;144
HL1010;4;10;21/04/2021;1;700
HL1005;5;9;17/01/2021;5;221
HL1007;5;1;21/11/2021;4;688
HL1021;2;4;04/03/2021;4;737
HL1003;1;2;10/07/2021;5;256
HL1020;3;11;02/10/2021;3;406
HL1013;4;5;16/08/2021;2;254
HL1014;5;1;06/02/2021;4;746
HL1012;3;2;09/10/2021;1;808
HL1023;4;5;02/09/2021;3;693
HL1001;2;7;03/05/2021;2;380
HL1003;1;12;01/05/2021;4;795
HL1006;2;9;14/07/2021;4;687
HL1008;5;1;17/07/2021;1;720
HL1020;4;8;01/01/2021;1;123
HL1019;3;6;17/02/2021;4;85
HL1024;1;1;17/12/2021;1;298
HL1005;2;2;05/12/2021;1;425
HL1022;2;13;28/12/2021;1;647
HL1018;2;1;19/07/2021;4;249
HL1009;5;3;09/10/2021;4;787
HL1011;2;12;22/08/2021;5;39
HL1016;2;15;08/02/2021;1;579
HL1016;1;2;01/06/2021;2;38
HL1019;3;16;18/05/2021;5;125
HL1017;2;7;03/06/2021;5;145
HL1007;5;1;28/07/2021;5;615
HL1006;4;9;07/08/2021;5;678
HL1004;4;4;01/01/2021;3;481
HL1015;1;17;08/02/2021;1;644
HL1002;5;17;01/10/2021;1;380
HL1012;1;10;04/12/2021;4;81
HL1014;4;13;14/10/2021;4;49
HL1020;3;10;15/01/2021;1;267
HL1022;3;6;02/04/2021;1;586
HL1017;1;1;08/02/2021;2;708
HL1018;4;7;19/04/2021;3;324
HL1019;3;2;26/01/2021;5;462
HL1009;3;1;07/08/2021;5;55
HL1016;1;1;17/04/2021;2;551
HL1014;4;5;18/08/2021;4;271
HL1014;5;16;27/07/2021;4;241
HL1005;3;7;17/04/2021;4;314
HL1023;3;7;07/02/2021;3;158
HL1023;1;15;01/08/2021;2;371
